stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding
115496,52330,Guy / René-Lévesque,45.494345,-73.576023,1
115497,52331,René-Lévesque / Guy,45.493588,-73.575437,1
115502,52332,Beaubien / 35e Avenue,45.570162,-73.573223,1
115504,52333,Beaubien / 35e Avenue,45.569937,-73.573196,1
115534,52335,Sherbrooke / McGill College,45.503519,-73.574773,1
115541,52336,Station Peel (Peel / De Maisonneuve),45.500842,-73.574501,1
115542,52337,Station Peel (De Maisonneuve / Peel),45.500996,-73.574640,1
115543,52338,Station Peel (Peel / De Maisonneuve),45.500911,-73.574892,1
115551,52339,Lacordaire / Bélanger,45.582833,-73.572318,1
115552,52340,Bélanger / Lacordaire,45.582990,-73.572531,1
115553,52341,Lacordaire / Bélanger,45.582746,-73.572790,1
115554,52342,Bélanger / Lacordaire,45.582619,-73.572597,1
115561,52343,D'Iberville / Saint-Joseph,45.541100,-73.573444,2
115563,52345,D'Iberville / Saint-Joseph,45.541185,-73.573923,2
115564,52346,Saint-Joseph / D'Iberville,45.541017,-73.573695,1
115581,52347,Saint-Michel / Masson,45.551012,-73.572951,1
115582,52348,Masson / Saint-Michel,45.551198,-73.573088,1
115583,52349,Saint-Michel / Masson,45.550947,-73.573333,1
115584,52350,Masson / Saint-Michel,45.550830,-73.573142,1
115592,52351,du Mont-Royal / Chabot,45.534177,-73.573475,1
115594,52352,du Mont-Royal / Chabot,45.533971,-73.573487,1
115602,52353,des Pins / De Bullion,45.516542,-73.573943,1
115622,52354,Rachel / De La Roche,45.526555,-73.573389,1
115624,52355,Rachel / De La Roche,45.526197,-73.573549,1
115626,52356,De La Roche / Bureau,45.526659,-73.573864,1
115631,52357,Viau / Beaubien,45.571131,-73.572057,1
115632,52358,Beaubien / Viau,45.571254,-73.572275,1
115633,52359,Viau / Beaubien,45.571146,-73.572461,1
115634,52360,Beaubien / Viau,45.571022,-73.572251,1
115642,52361,Rosemont / 25e Avenue,45.562638,-73.572296,1
115644,52362,Rosemont / 25e Avenue,45.562368,-73.572240,1
115653,52363,Saint-Urbain / Prince-Arthur,45.512689,-73.573817,1
115664,52364,des Pins / de l'Hôtel-de-Ville,45.516743,-73.573563,1
115673,52365,du Parc / Milton,45.509484,-73.573866,1
115693,52367,d'Iberville / Voie ferrée C.N.,45.540328,-73.571939,1
115712,52368,Sherbrooke / University,45.505109,-73.573484,1
115714,52369,Sherbrooke / Robert-Bourassa,45.504830,-73.573484,1
115722,52370,Masson / Lafond,45.552865,-73.572171,1
115724,52371,Masson / Lafond,45.552607,-73.572141,1
115732,52372,Saint-Joseph / Chasse,45.543624,-73.572000,1
115742,52373,René-Lévesque / Bishop,45.495434,-73.573653,1
115744,52374,René-Lévesque / Bishop,45.495027,-73.573653,1
115752,52375,Perras / 57e Avenue,45.656074,-73.569481,1
115764,52376,Saint-Patrick / Thomas-Keefer,45.477705,-73.574330,1
115767,52377,Saint-Patrick / Thomas-Keefer,45.478061,-73.574073,1
115774,52378,Maurice-Duplessis / J.-J.-Joubert,45.646102,-73.570039,1
115782,52379,Maurice-Duplessis / J.-J.-Joubert,45.646499,-73.569887,1
115791,52380,De Lorimier / du Mont-Royal,45.535135,-73.572233,1
115792,52381,du Mont-Royal / De Lorimier,45.535296,-73.572412,1
115793,52382,De Lorimier / du Mont-Royal,45.535186,-73.572652,1
115794,52383,du Mont-Royal / De Lorimier,45.535013,-73.572502,1
115802,52384,De Maisonneuve / Mansfield,45.502327,-73.573328,1
115811,52385,de l'Assomption / Saint-Zotique,45.577544,-73.571388,1
115813,52386,de l'Assomption / Saint-Zotique,45.577524,-73.571773,1
115821,52387,D'Iberville / Frontenac,45.540336,-73.571604,1
115851,52388,Papineau / Marie-Anne,45.531837,-73.572095,1
115853,52389,Papineau / Marie-Anne,45.531854,-73.572471,1
115862,52390,Roy / Rivard,45.519662,-73.572294,1
115872,52391,Masson / 15e Avenue,45.554053,-73.571542,1
115874,52392,Masson / 15e Avenue,45.553796,-73.571509,1
115881,52393,du Parc-La Fontaine / Duluth,45.524609,-73.572096,1
115883,52394,du Parc-La Fontaine / Duluth,45.524539,-73.572557,1
115892,52395,Rosemont / 27e Avenue,45.563803,-73.571260,1
115912,52396,Beaubien / 39e Avenue,45.572506,-73.571153,1
115921,52397,Peel / Sainte-Catherine,45.500010,-73.572691,1
115923,52398,Peel / Sainte-Catherine,45.500040,-73.573095,1
115924,52399,Sainte-Catherine / Peel,45.499893,-73.572949,1
115941,52400,Saint-Laurent / Prince-Arthur,45.513872,-73.572353,1
115951,52401,Pie-IX / Dandurand,45.559962,-73.570979,1
115953,52402,Pie-IX / Dandurand,45.559868,-73.571390,1
115962,52403,Rachel / De Lanaudière,45.528026,-73.571983,1
115964,52404,Rachel / Calixa-Lavallée,45.527677,-73.572146,1
115974,52406,Saint-Patrick / D'Argenson,45.478389,-73.573425,1
115982,52407,Notre-Dame / du Dominion,45.484296,-73.573090,1
115985,52408,Notre-Dame / du Dominion,45.484346,-73.572735,1
115994,52409,Sherbrooke / Aylmer,45.505995,-73.572572,1
116002,52411,des Pins / Drolet,45.518395,-73.572336,2
116011,52412,Robert-Bourassa / du Président-Kennedy,45.504430,-73.572240,1
116034,52413,Rosemont / 28e Avenue,45.564041,-73.570749,1
116044,52414,Beaubien / 40e Avenue,45.572849,-73.570682,1
116061,52415,de la Montagne / René-Lévesque,45.496550,-73.572059,1
116062,52416,René-Lévesque / de la Montagne,45.496763,-73.572367,1
116072,52417,du Mont-Royal / Parthenais,45.536604,-73.571168,1
116074,52418,du Mont-Royal / Parthenais,45.536190,-73.571378,1
116082,52419,Masson / 17e Avenue,45.555401,-73.570824,1
116092,52420,Saint-Joseph / 3e Avenue,45.545076,-73.571115,1
116094,52421,Saint-Joseph / 3e Avenue,45.544815,-73.570983,1
116103,52422,Saint-Denis / des Pins,45.518933,-73.572101,1
116104,52423,des Pins / Saint-Denis,45.518727,-73.571819,1
116111,52424,Guy / Saint-Antoine,45.492511,-73.572055,1
116113,52425,Guy / Saint-Antoine,45.492543,-73.572493,1
116124,52426,Masson / 18e Avenue,45.555825,-73.570429,1
116132,52427,Rosemont / 29e Avenue,45.564935,-73.570251,1
116142,52428,Perras / Rivière-des-Prairies,45.656958,-73.567762,1
116144,52429,Perras / Rivière-des-Prairies,45.656615,-73.567884,1
116162,52430,Sherbrooke / Hutchison,45.507827,-73.571714,1
116171,52431,Saint-Michel / Laurier,45.550202,-73.570222,1
116173,52432,Saint-Michel / Laurier,45.550149,-73.570646,1
116182,52433,Station McGill (De Maisonneuve / Robert-Bourassa),45.504218,-73.571523,1
116194,52434,Sainte-Catherine / Mansfield,45.501221,-73.571640,1
116202,52435,Rachel / Fabre,45.529293,-73.570758,1
116204,52436,Rachel / Fabre,45.529069,-73.570790,1
116214,52437,René-Lévesque / Drummond,45.497197,-73.571568,1
116222,52438,du Président-Kennedy / Aylmer,45.505661,-73.571407,1
116225,52439,du Président-Kennedy / Aylmer,45.505745,-73.571114,1
116231,52440,du Parc-La Fontaine / Napoléon,45.523960,-73.570675,1
116233,52441,du Parc-La Fontaine / Napoléon,45.523927,-73.571208,1
116242,52442,Sherbrooke / De Bleury,45.508728,-73.571191,1
116243,52443,du Parc / Sherbrooke,45.508459,-73.571671,1
116244,52444,Sherbrooke / De Bleury,45.508188,-73.571251,1
116254,52445,Beaubien / 42e Avenue,45.574076,-73.569616,1
116262,52446,Notre-Dame / Georges-Vanier,45.485141,-73.571703,1
116264,52447,Notre-Dame / Georges-Vanier,45.484871,-73.571869,1
116272,52448,Saint-Joseph / 6e Avenue,45.546745,-73.570096,1
116274,52449,Saint-Joseph / 6e Avenue,45.546493,-73.569958,1
116282,52450,Station McGill (De Maisonneuve / Union),45.504793,-73.571060,2
116283,52451,Station McGill (Union / De Maisonneuve),45.504696,-73.571310,1
116292,52452,Masson / d'Orléans,45.557317,-73.569687,1
116302,52453,du Mont-Royal / Fullum,45.537630,-73.570187,1
116314,52454,Saint-Patrick / Charlevoix,45.479585,-73.571838,1
116321,52455,Émile-Duployé / Rachel,45.529676,-73.569742,1
116331,52456,De Lorimier / Marie-Anne,45.534082,-73.569991,1
116333,52457,De Lorimier / Marie-Anne,45.534102,-73.570342,1
116342,52458,Sherbrooke / Jeanne-Mance,45.509484,-73.570859,1
116344,52459,Sherbrooke / Jeanne-Mance,45.509167,-73.570755,1
116351,52460,D'Argenson / du Centre,45.477298,-73.571152,1
116361,52461,Lacordaire / Saint-Zotique,45.581677,-73.568830,1
116363,52462,Lacordaire / Saint-Zotique,45.581602,-73.569331,1
116372,52463,René-Lévesque / Stanley,45.498208,-73.571010,1
116381,52464,Charlemagne / Masson,45.557746,-73.569025,1
116384,52465,Masson / Charlemagne,45.557641,-73.569304,1
116392,52466,Rosemont / 31e Avenue,45.566038,-73.569266,1
116394,52467,Rosemont / 31e Avenue,45.565771,-73.569206,1
116400,52468,du Mont-Royal / Fullum,45.537372,-73.570252,1
116417,52469,Saint-Antoine / Lusignan,45.493448,-73.571267,1
116431,52470,Rivière-des-Prairies / 4e Rue,45.655454,-73.566312,1
116433,52471,Rivière-des-Prairies / 4e Rue,45.655560,-73.566638,1
116444,52472,Gouin / Étienne-Brais,45.661484,-73.565587,1
116451,52473,Charlevoix / Augustin-Cantin,45.479376,-73.570886,1
116462,52474,De Maisonneuve / City Councillors,45.505842,-73.570268,1
116473,52476,Papineau / Rachel,45.530568,-73.569696,1
116474,52477,Rachel / Papineau,45.530748,-73.569208,1
116476,52478,Papineau / Bureau,45.530966,-73.570219,1
116481,52479,du Parc-La Fontaine / Roy,45.523025,-73.568620,1
116492,52480,Saint-Joseph / 9e Avenue,45.548474,-73.569038,1
116494,52481,Saint-Joseph / Henri-Valade,45.548130,-73.568957,1
116501,52482,Peel / René-Lévesque,45.498640,-73.570024,1
116502,52483,René-Lévesque / Peel,45.499076,-73.570193,1
116503,52484,Peel / René-Lévesque,45.498820,-73.570589,1
116504,52485,René-Lévesque / Peel,45.498372,-73.570465,1
116513,52486,Saint-Urbain / Sherbrooke,45.511156,-73.570261,1
116522,52487,Sherbrooke / Saint-Urbain,45.511275,-73.570088,1
116524,52488,Sherbrooke / Saint-Urbain,45.510933,-73.569989,1
116531,52489,Langelier / Bélanger,45.590348,-73.567390,1
116532,52490,Bélanger / Langelier,45.590496,-73.567658,1
116533,52491,Langelier / Bélanger,45.590274,-73.567856,1
116534,52492,Bélanger / Langelier,45.590157,-73.567601,1
116541,52493,Viau / de Bellechasse,45.569978,-73.568314,1
116543,52494,Viau / de Bellechasse,45.569977,-73.568674,1
116551,52495,Pie-IX / Masson,45.559079,-73.568250,1
116553,52496,Pie-IX / Masson,45.558993,-73.568688,1
116554,52497,Masson / Pie-IX,45.558841,-73.568510,1
116564,52498,Sainte-Catherine / Robert-Bourassa,45.503047,-73.569845,1
116566,52499,Robert-Bourassa / Sainte-Catherine,45.503361,-73.570056,1
116571,52500,Guy / Saint-Jacques,45.491374,-73.569692,1
116573,52501,Guy / Saint-Jacques,45.491445,-73.570162,1
116581,52502,Frontenac / du Mont-Royal,45.539358,-73.568215,1
116583,52503,D'Iberville / du Mont-Royal,45.539061,-73.568946,1
116587,52504,du Mont-Royal / Frontenac,45.539174,-73.568745,1
116604,52505,D'Argenson / Grand Trunk,45.476224,-73.570436,1
116611,52506,Station Sherbrooke Est (Berri / Cherrier),45.518815,-73.568298,1
116614,52507,Station Sherbrooke Ouest (Cherrier / Berri),45.518770,-73.569428,1
116616,52508,Station Sherbrooke Est (Berri / Cherrier),45.518966,-73.568641,1
116622,52509,Sherbrooke / Saint-Laurent,45.512700,-73.569474,1
116624,52510,Sherbrooke / Saint-Laurent,45.512340,-73.569396,1
116626,52511,Saint-Laurent / Sherbrooke,45.512705,-73.569769,1
116631,52512,de l'Assomption / Beaubien,45.576264,-73.567651,1
116632,52513,Beaubien / de l'Assomption,45.576376,-73.567815,1
116633,52514,de l'Assomption / Beaubien,45.576232,-73.568005,1
116634,52515,Beaubien / de l'Assomption,45.576121,-73.567835,1
116642,52516,Station Place-des-Arts Ouest / De Bleury,45.507629,-73.569486,1
116644,52517,Station Place-des-Arts Ouest / De Bleury,45.507283,-73.569604,1
116662,52518,Perras / 62e Avenue,45.658194,-73.565364,1
116664,52519,Perras / 62e Avenue,45.657860,-73.565465,1
116671,52520,Saint-Michel / Saint-Joseph,45.549559,-73.568004,1
116672,52521,Saint-Joseph / Saint-Michel,45.549715,-73.568281,1
116673,52522,Saint-Michel / Saint-Joseph,45.549553,-73.568628,1
116674,52523,Saint-Joseph / Saint-Michel,45.549324,-73.568224,1
116684,52524,du Mont-Royal / D'Iberville,45.538929,-73.568771,1
116692,52525,Rachel / Dorion,45.531787,-73.568376,1
116694,52526,Rachel / de Bordeaux,45.531995,-73.568011,1
116703,52527,Union / Sainte-Catherine,45.503783,-73.569406,1
116722,52529,René-Lévesque / Mansfield,45.500276,-73.569062,1
116724,52530,René-Lévesque / Mansfield,45.499943,-73.569002,1
116732,52531,Cherrier / Saint-Hubert,45.520007,-73.568444,1
116734,52532,Cherrier / Saint-Hubert,45.519700,-73.568557,1
116742,52533,Station Place-des-Arts Ouest / De Bleury,45.507336,-73.568867,1
116743,52534,Station Place-des-Arts Ouest / De Bleury,45.507205,-73.569071,1
116761,52536,Émile-Duployé / Gauthier,45.528822,-73.567921,1
116782,52538,Beaubien / Châtelain,45.577538,-73.567007,1
116784,52539,Beaubien / Châtelain,45.577275,-73.567032,1
116792,52540,Station Place-des-Arts Nord / du Président-Kennedy,45.508554,-73.568667,1
116794,52541,Station Place-des-Arts Sud / du Président-Kennedy,45.508229,-73.568762,1
116802,52542,Sherbrooke / de l'Hôtel-de-Ville,45.514753,-73.568547,1
116804,52543,Sherbrooke / de l'Hôtel-de-Ville,45.514367,-73.568480,1
116812,52544,Rosemont / 35e Avenue,45.568319,-73.567231,1
116814,52545,Rosemont / 35e Avenue,45.568080,-73.567150,1
116824,52547,Station Charlevoix (Centre / Charlevoix),45.478343,-73.569438,1
116844,52548,Notre-Dame / des Seigneurs,45.487537,-73.568963,1
116847,52549,Notre-Dame / des Seigneurs,45.487396,-73.569226,1
116856,52550,Station Bonaventure (Peel / De La Gauchetière),45.498069,-73.568975,1
116882,52553,Station Place-des-Arts Sud / Jeanne-Mance,45.508315,-73.568300,1
116892,52554,Bélanger / Jean-Milot,45.593444,-73.565971,1
116894,52555,Bélanger / Jean-Milot,45.593149,-73.565967,1
116903,52556,Station Bonaventure (Peel / De La Gauchetière),45.497755,-73.568826,1
116912,52557,Perras / 64e Avenue,45.658794,-73.564201,1
116914,52558,Perras / Marien,45.658793,-73.563647,1
116923,52559,Station Sherbrooke Ouest (Berri / De Rigaud),45.518304,-73.568120,1
116927,52560,Station Sherbrooke Ouest (De Rigaud / Berri),45.518026,-73.568283,1
116931,52561,De Lorimier / Rachel,45.532768,-73.567155,1
116932,52562,Rachel / De Lorimier,45.532953,-73.567260,1
116933,52563,De Lorimier / Rachel,45.533031,-73.568064,1
116934,52564,Rachel / De Lorimier,45.532522,-73.567506,1
116943,52565,Papineau / Gauthier,45.529572,-73.567624,1
116951,52566,Rivière-des-Prairies / 5e Rue,45.653110,-73.563863,1
116953,52567,Rivière-des-Prairies / 5e Rue,45.653214,-73.564186,1
116960,52568,Saint-Joseph / No 3444,45.551079,-73.567117,1
116982,52569,Sherbrooke / Saint-Denis,45.517160,-73.567462,1
116984,52570,Sherbrooke / Saint-Denis,45.516694,-73.567441,1
116991,52571,Viau / Rosemont,45.569252,-73.565949,1
116992,52572,Rosemont / Viau,45.569413,-73.566260,1
116993,52573,Viau / Rosemont,45.569243,-73.566519,1
116994,52574,Rosemont / Viau,45.569057,-73.566278,1
117002,52575,Beaubien / de Pontoise,45.578816,-73.566239,1
117004,52576,Beaubien / de Pontoise,45.579063,-73.565939,1
117024,52577,Gouin / 68e Avenue,45.662367,-73.563643,2
117032,52578,Laurier / Jeanne-d'Arc,45.557615,-73.566047,1
117034,52579,Laurier / Jeanne-d'Arc,45.557178,-73.566214,1
117042,52580,Ontario / Saint-Urbain,45.510095,-73.567412,1
117043,52581,Station Place-des-Arts Nord / Saint-Urbain,45.509944,-73.567675,1
117052,52583,Bélanger / Étienne-Bouchard,45.594662,-73.565169,1
117054,52584,Bélanger / Étienne-Bouchard,45.594369,-73.565162,1
117061,52585,Berri / Sherbrooke,45.517929,-73.566306,2
117083,52586,D'Iberville / Marie-Anne,45.538065,-73.566585,1
117092,52587,René-Lévesque / Robert-Bourassa,45.502129,-73.567338,1
117096,52588,Robert-Bourassa / René-Lévesque,45.502238,-73.567732,1
117102,52589,De Maisonneuve / Saint-Urbain,45.509948,-73.567125,1
117112,52590,Cherrier / du Parc-La Fontaine,45.522349,-73.566313,1
117113,52591,du Parc-La Fontaine / Cherrier,45.521927,-73.566846,1
117114,52592,Cherrier / du Parc-La Fontaine,45.521721,-73.566678,1
117121,52593,Amherst / Cherrier,45.521908,-73.566328,1
117131,52594,Pie-IX / Laurier,45.558149,-73.565356,1
117132,52595,Laurier / Pie-IX,45.557889,-73.565644,2
117133,52596,Pie-IX / Laurier,45.558067,-73.565822,1
117136,52597,Pie-IX / Laurier,45.558374,-73.566062,1
117141,52598,Charlevoix / Grand Trunk,45.477535,-73.567566,1
117143,52599,Charlevoix / Grand Trunk,45.477632,-73.567988,1
117151,52600,Lacordaire / Beaubien,45.580411,-73.565035,1
117152,52601,Beaubien / Lacordaire,45.580531,-73.565248,1
117153,52602,Lacordaire / Beaubien,45.580314,-73.565475,2
117154,52603,Beaubien / Lacordaire,45.580168,-73.565258,1
117161,52604,des Seigneurs / Basin,45.486840,-73.567000,1
117162,52605,William / des Seigneurs,45.487272,-73.567158,1
117172,52606,Sherbrooke / Saint-Hubert,45.519137,-73.566566,1
117174,52607,Sherbrooke / Saint-Hubert,45.518777,-73.566492,1
117183,52608,De Bleury / Sainte-Catherine,45.506338,-73.567151,1
117191,52610,Saint-Laurent / Ontario,45.511244,-73.566593,1
117192,52611,Ontario / Saint-Laurent,45.511448,-73.566799,1
117194,52612,Ontario / Saint-Laurent,45.511081,-73.566768,1
117202,52613,Rachel / Messier,45.534462,-73.565825,1
117204,52614,Rachel / Parthenais,45.533965,-73.566134,1
117216,52615,Guy / Paxton,45.490392,-73.567636,1
117231,52616,Frontenac / Marie-Anne,45.538506,-73.565504,1
117241,52617,Peel / Saint-Antoine,45.496867,-73.566554,1
117242,52618,Saint-Antoine / Peel,45.497053,-73.566773,1
117243,52619,Peel / Saint-Antoine,45.496944,-73.567153,1
117244,52620,Saint-Antoine / Peel,45.496739,-73.566793,1
117252,52621,Rosemont / 39e Avenue,45.570633,-73.565166,1
117264,52622,Rosemont / des Marronniers,45.570627,-73.564874,1
117272,52623,du Centre / Ropery,45.479938,-73.567057,1
117274,52624,du Centre / Ropery,45.479697,-73.567217,1
117282,52625,René-Lévesque / place du Frère-André,45.503252,-73.566475,1
117284,52626,René-Lévesque / du Beaver Hall,45.502845,-73.566273,1
117285,52627,René-Lévesque / Beaver Hall (Église St-Patrick's),45.503774,-73.565648,1
117293,52628,Saint-Michel / du Mont-Royal,45.548558,-73.565064,1
117302,52629,Ontario / de l'Hôtel-de-Ville,45.513858,-73.566010,1
117304,52630,Ontario / de l'Hôtel-de-Ville,45.513339,-73.565995,1
117323,52633,Charlevoix / Mullins,45.477208,-73.567215,1
117331,52634,Amherst / Sherbrooke,45.521335,-73.565363,1
117334,52635,Sherbrooke / du Parc-La-Fontaine,45.521158,-73.565470,1
117342,52636,Sherbrooke / Beaudry,45.523344,-73.565493,1
117351,52637,De Lorimier / Gauthier,45.531798,-73.565087,1
117362,52638,du Mont-Royal / Euclide-Brien,45.549045,-73.564648,1
117372,52639,Rachel / Fullum,45.535387,-73.564944,1
117374,52640,Rachel / Fullum,45.534989,-73.565151,1
117381,52641,de l'Assomption / de Bellechasse,45.575002,-73.563966,1
117383,52642,de l'Assomption / de Bellechasse,45.574971,-73.564327,1
117402,52643,Saint-Joseph / Bourbonnière,45.554908,-73.564341,1
117404,52644,Saint-Joseph / Bourbonnière,45.554614,-73.564236,1
117432,52645,Ontario / Saint-Denis,45.516087,-73.565283,1
117434,52646,Ontario / Saint-Denis,45.515759,-73.565208,1
117444,52647,Sherbrooke / Panet,45.524456,-73.564917,1
117451,52649,Station Saint-Laurent / De Maisonneuve,45.510564,-73.565144,1
117452,52650,Station Saint-Laurent (De Maisonneuve / Clark),45.510261,-73.565706,1
117461,52651,Saint-Michel / du Mont-Royal,45.548629,-73.564615,1
117472,52652,Sherbrooke / Plessis,45.525501,-73.564830,1
117474,52653,Sherbrooke / Plessis,45.525162,-73.564697,1
117481,52654,Rivière-des-Prairies / 6e Rue,45.650468,-73.561103,2
117482,58801,Maurice-Duplessis / de la Rivière-des-Prairies,45.651038,-73.561200,2
117484,52655,Maurice-Duplessis / Rivière-des-Prairies,45.650536,-73.561679,1
117488,52656,Rivière-des-Prairies / Maurice-Duplessis,45.650294,-73.561134,1
117491,52657,Langelier / Michel-Bouvier,45.589271,-73.562881,1
117493,52658,Langelier / Michel-Bouvier,45.589183,-73.563283,1
117501,52659,Peel / Saint-Jacques,45.496169,-73.565029,1
117504,52660,Saint-Jacques / Peel,45.496048,-73.565382,1
117511,52662,Berri / Gare d'autocars de Montréal,45.517045,-73.564555,1
117512,52663,Ontario / Berri,45.517217,-73.564760,1
117514,52664,Ontario / Berri,45.516850,-73.564801,1
117518,52665,Berri / Ontario,45.516768,-73.564353,2
117521,52666,Robert-Bourassa / De La Gauchetière,45.500859,-73.565003,1
117532,52667,Rosemont / 42e Avenue,45.572447,-73.563558,1
117534,52668,Rosemont / 42e Avenue,45.572084,-73.563572,1
117563,52669,Côte du Beaver Hall / Belmont,45.502481,-73.565254,1
117573,52670,Saint-Urbain / Sainte-Catherine,45.508736,-73.564999,1
117582,52672,Beaubien / Albani,45.584607,-73.562823,1
117584,52673,Beaubien / Albani,45.584316,-73.562799,1
117593,52674,Guy / William,45.489387,-73.565863,1
117596,52675,Guy / William,45.489417,-73.565593,1
117601,52676,De Champlain / Sherbrooke,45.526945,-73.563938,1
117602,52677,Sherbrooke / De Champlain,45.527221,-73.564283,1
117606,52678,Émile-Duployé / Sherbrooke,45.527357,-73.564793,1
117613,52679,De Bleury / René-Lévesque,45.505297,-73.564967,1
117622,52680,Ontario / Saint-Hubert,45.518029,-73.564285,1
117624,52681,Ontario / Saint-Hubert,45.517755,-73.564285,1
117633,52682,Papineau / Sherbrooke,45.527980,-73.564203,1
117635,52683,Sherbrooke / Papineau,45.528239,-73.563716,1
117652,52684,du Mont-Royal / Moïse-Picard,45.550511,-73.563381,1
117663,52685,Parthenais / Gauthier,45.533019,-73.563820,1
117678,52686,71e Avenue / Gouin,45.663726,-73.560029,1
117683,52687,D'Iberville / Rachel,45.536851,-73.563720,1
117684,52688,Rachel / D'Iberville,45.536656,-73.563560,1
117691,52689,Charlevoix / Knox,45.476153,-73.565066,1
117693,52690,Charlevoix / Knox,45.476192,-73.565364,1
117701,52691,de l'Assomption / Rosemont,45.574408,-73.562356,1
117702,52692,Rosemont / de l'Assomption,45.574780,-73.562595,1
117703,52693,de l'Assomption / Rosemont,45.574467,-73.562852,1
117704,52694,Rosemont / de l'Assomption,45.574057,-73.562621,1
117708,52695,de l'Assomption / No 5780,45.573924,-73.561690,1
117727,52697,René-Lévesque / Jeanne-Mance,45.505878,-73.564397,1
117739,52698,De Maisonneuve / No 205,45.512563,-73.563663,1
117744,52699,du Mont-Royal / Moïse-Picard,45.550240,-73.563468,1
117752,52700,Sherbrooke / Dorion,45.529574,-73.563533,1
117754,52701,Sherbrooke / Dorion,45.529175,-73.563413,1
117761,52702,Pie-IX / Saint-Joseph,45.557213,-73.562429,1
117763,52703,Pie-IX / Saint-Joseph,45.557156,-73.562975,1
117774,52704,Beaubien / de Carignan,45.585551,-73.562064,1
117789,52705,Station Square-Victoria-OACI / Viger,45.501475,-73.563582,1
117791,52706,Viau / des Sorbiers,45.568073,-73.562409,1
117793,52707,Viau / des Sorbiers,45.567979,-73.562760,1
117811,52710,Saint-Laurent / Sainte-Catherine,45.509852,-73.563637,1
117821,52712,Frontenac / Rachel,45.537366,-73.562772,1
117822,52713,Rachel / Frontenac,45.537523,-73.562963,1
117824,52714,Rachel / Frontenac,45.537228,-73.563051,1
117827,52715,Rachel / Frontenac,45.537165,-73.563271,1
117832,52716,du Centre / Island,45.481542,-73.564427,1
117834,52717,du Centre / Island,45.481307,-73.564577,1
117841,52718,De Lorimier / Sherbrooke,45.530713,-73.562790,1
117842,52719,Sherbrooke / De Lorimier,45.531073,-73.563061,1
117844,52720,Sherbrooke / de Bordeaux,45.530353,-73.563034,1
117852,52721,Beaubien / De Repentigny,45.586657,-73.561739,1
117862,52722,Rosemont / Châtelain,45.575797,-73.561945,1
117864,52723,Rosemont / Châtelain,45.575494,-73.561879,1
117871,52724,Shearer / Saint-Patrick,45.484600,-73.564067,1
117874,52725,Saint-Patrick / Shearer,45.484503,-73.564403,2
117882,52726,Perras / 70e Avenue,45.661362,-73.559216,1
117884,52727,Perras / 70e Avenue,45.660966,-73.559431,1
117891,52728,Amherst / Ontario,45.520128,-73.562735,1
117892,52729,Ontario / Amherst,45.520329,-73.562921,1
117893,52730,Amherst / Ontario,45.520187,-73.563127,1
117894,52731,Ontario / Amherst,45.520005,-73.562947,1
117903,52732,Robert-Bourassa / Viger,45.499932,-73.564146,2
117904,52733,Saint-Antoine / Robert-Bourassa,45.499410,-73.563573,1
117912,52734,du Mont-Royal / De Chambly,45.551749,-73.562113,1
117922,52735,Sherbrooke / Parthenais,45.532643,-73.562558,1
117923,52736,Parthenais / Sherbrooke,45.532505,-73.562723,1
117924,52737,Sherbrooke / Parthenais,45.532278,-73.562432,1
117944,52738,du Mont-Royal / De Chambly,45.551471,-73.562206,1
117951,52739,Charlevoix / de Coleraine,45.475412,-73.563735,1
117953,52740,Charlevoix / de Coleraine,45.475476,-73.564063,1
117982,52741,Sherbrooke / Fullum,45.533888,-73.562156,1
117984,52742,Sherbrooke / Fullum,45.533460,-73.562049,1
117991,52743,Peel / Notre-Dame,45.495410,-73.562702,1
117993,52744,Peel / Notre-Dame,45.495443,-73.563276,1
118002,52745,René-Lévesque / Saint-Urbain,45.507905,-73.562609,1
118003,52746,Saint-Urbain / René-Lévesque,45.507755,-73.562849,1
118021,52748,Langelier / Beaubien,45.588475,-73.560248,1
118022,52749,Beaubien / Langelier,45.588647,-73.560554,1
118023,52750,Langelier / Beaubien,45.588461,-73.560773,1
118024,52751,Beaubien / Langelier,45.588294,-73.560450,1
118031,52752,Robert-Bourassa / Duke,45.499025,-73.562278,1
118032,52753,Saint-Jacques / Robert-Bourassa,45.499318,-73.562455,1
118033,52754,Robert-Bourassa / Saint-Jacques,45.499058,-73.562879,1
118042,52755,Rachel / Bercy,45.538697,-73.561955,1
118054,52756,Rachel / Montgomery,45.539413,-73.561312,1
118081,52758,Rivière-des-Prairies / 7e Rue,45.647756,-73.558266,1
118083,52759,Rivière-des-Prairies / 7e Rue,45.648022,-73.558759,1
118090,52760,Rosemont / Pavillon Rosemont,45.577268,-73.560742,1
118102,52761,Station Berri-UQAM (De Maisonneuve / Saint-Denis),45.514514,-73.561916,1
118112,52762,Ontario / de la Visitation,45.522308,-73.561753,1
118114,52763,Ontario / de la Visitation,45.522066,-73.561733,1
118123,52764,D'Iberville / Sherbrooke,45.535942,-73.561578,1
118124,52765,Sherbrooke / D'Iberville,45.535703,-73.561319,1
118127,52766,Sherbrooke / D'Iberville,45.535704,-73.561564,1
118133,52767,Shearer / Richardson,45.483519,-73.562922,1
118162,52768,Rachel / Dézéry,45.545274,-73.560770,1
