idFeuillet;idPersonne;mtmx;mtmy;SRDOMI;nbPersLogi;facteurPersonne;facteurLogement;age;permis;statut;sexe;SRIDU
139553;139553 1;295936;5042567;4620365;2;29.88;26.94;30;2;3;1;4620365.00
139553;139553 2;295936;5042567;4620365;2;25.23;26.94;30;1;1;2;4620365.00
139559;139559 1;297136;5035390;4620093;1;37.28;35.59;39;1;1;1;4620093.00
139589;139589 1;297271;5041903;4620363;1;24.1;28.09;62;1;1;2;4620363.00
139594;139594 1;298209;5045187;4620180;2;23.06;28.09;34;1;2;1;4620180.00
139594;139594 2;298209;5045187;4620180;2;24.82;28.09;32;1;1;2;4620180.00
139633;139633 1;300875;5044155;4620034;4;24.37;25.56;29;2;7;2;4620034.00
139633;139633 2;300875;5044155;4620034;4;25.43;25.56;8;5;3;1;4620034.00
139633;139633 3;300875;5044155;4620034;4;28.58;25.56;8;5;3;2;4620034.00
139633;139633 4;300875;5044155;4620034;4;23.96;25.56;4;5;3;1;4620034.00
139638;139638 1;299824;5050530;4620195.03;1;41.79;34.08;25;2;1;1;4620195.03
139643;139643 1;301466;5045021;4620025;5;19.62;25.56;30;2;7;2;4620025.00
139643;139643 2;301466;5045021;4620025;5;21.19;25.56;33;1;1;1;4620025.00
139643;139643 3;301466;5045021;4620025;5;25.43;25.56;5;5;3;1;4620025.00
139643;139643 4;301466;5045021;4620025;5;25.17;25.56;2;5;6;2;4620025.00
139643;139643 5;301466;5045021;4620025;5;25.17;25.56;1;5;6;2;4620025.00
139648;139648 1;290522;5043844;4620283.01;3;29.18;30.37;35;1;1;2;4620283.01
139648;139648 2;290522;5043844;4620283.01;3;36.26;30.37;27;1;1;2;4620283.01
139648;139648 3;290522;5043844;4620283.01;3;29.29;30.37;59;2;4;2;4620283.01
139661;139661 1;298143;5035535;4620086;3;29.54;30.73;32;1;1;2;4620086.00
139661;139661 2;298143;5035535;4620086;3;38.48;30.73;45;1;1;1;4620086.00
139661;139661 3;298143;5035535;4620086;3;28.9;30.73;3;5;6;1;4620086.00
139668;139668 1;297033;5046676;4620251.02;6;30.1;29.17;19;2;3;2;4620251.02
139668;139668 2;297033;5046676;4620251.02;6;28.77;29.17;21;2;3;2;4620251.02
139668;139668 3;297033;5046676;4620251.02;6;30.1;29.17;17;2;3;2;4620251.02
139668;139668 4;297033;5046676;4620251.02;6;27.21;29.17;27;1;1;2;4620251.02
139668;139668 5;297033;5046676;4620251.02;6;37.1;29.17;47;2;7;2;4620251.02
139668;139668 6;297033;5046676;4620251.02;6;24.82;29.17;51;1;1;1;4620251.02
139672;139672 1;299486;5042421;4620144;1;25.19;27.55;60;2;5;1;4620144.00
139675;139675 1;293159;5038773;4620111;2;15.74;19.64;61;1;1;1;4620111.00
139675;139675 2;293159;5038773;4620111;2;24.5;19.64;57;1;1;2;4620111.00
139703;139703 1;295233;5037555;4620106;1;32.5;25.34;57;1;4;1;4620106.00
139705;139705 1;295145;5041426;4620125;1;31.96;27.57;70;1;2;1;4620125.00
139739;139739 1;292993;5045907;4620265;2;16.32;19.01;60;1;4;2;4620265.00
139739;139739 2;292993;5045907;4620265;2;18.45;19.01;61;1;4;1;4620265.00
139753;139753 1;295948;5043634;4620218;2;22.75;25.66;31;2;1;2;4620218.00
139753;139753 2;295948;5043634;4620218;2;30.44;25.66;49;2;1;1;4620218.00
139758;139758 1;294585;5048472;4620260;4;24.48;25.07;38;1;1;1;4620260.00
139758;139758 2;294585;5048472;4620260;4;24.26;25.07;38;1;1;2;4620260.00
139758;139758 3;294585;5048472;4620260;4;25;25.07;13;5;3;1;4620260.00
139758;139758 4;294585;5048472;4620260;4;28.42;25.07;10;5;3;2;4620260.00
139759;139759 1;294274;5042804;4620400;2;22.22;17.02;63;1;1;1;4620400.00
139759;139759 2;294274;5042804;4620400;2;18.52;17.02;58;1;7;2;4620400.00
139785;139785 1;298803;5048599;4620197;5;30.49;23.05;41;1;1;2;4620197.00
139785;139785 2;298803;5048599;4620197;5;20.23;23.05;51;1;1;1;4620197.00
139785;139785 3;298803;5048599;4620197;5;19.64;23.05;15;5;3;2;4620197.00
139785;139785 4;298803;5048599;4620197;5;27.39;23.05;14;5;3;2;4620197.00
139785;139785 5;298803;5048599;4620197;5;28.4;23.05;13;5;3;1;4620197.00
139787;139787 1;294731;5036196;4620099;2;15.66;17.6;58;1;4;2;4620099.00
139787;139787 2;294731;5036196;4620099;2;18.21;17.6;88;1;4;1;4620099.00
139795;139795 1;300310;5037563;4620072;1;26.27;25.18;40;1;7;2;4620072.00
139802;139802 1;294430;5043040;4620222;1;28.33;32.22;67;1;2;1;4620222.00
139803;139803 1;292987;5041604;4620403;4;21.02;15.05;20;1;3;1;4620403.00
139803;139803 2;292987;5041604;4620403;4;13.85;15.05;16;2;3;1;4620403.00
139803;139803 3;292987;5041604;4620403;4;13.85;15.05;14;5;3;1;4620403.00
139803;139803 4;292987;5041604;4620403;4;13.63;15.05;46;1;3;2;4620403.00
139809;139809 1;301826;5048880;4620012.01;2;41.7;28.95;40;1;1;1;4620012.01
139809;139809 2;301826;5048880;4620012.01;2;25.91;28.95;15;5;3;1;4620012.01
139814;139814 1;298922;5043909;4620156;2;27.46;29.77;33;1;1;2;4620156.00
139814;139814 2;298922;5043909;4620156;2;33.27;29.77;32;1;2;1;4620156.00
139824;139824 1;293991;5046777;4620264.01;2;24.23;21.56;72;1;4;2;4620264.01
139824;139824 2;293991;5046777;4620264.01;2;22.2;21.56;70;1;4;1;4620264.01
139841;139841 1;295003;5042745;4620221;4;26.74;24.2;39;1;1;1;4620221.00
139841;139841 2;295003;5042745;4620221;4;21.45;24.2;30;2;7;2;4620221.00
139841;139841 3;295003;5042745;4620221;4;19.96;24.2;2;5;6;1;4620221.00
139841;139841 4;295003;5042745;4620221;4;24.28;24.2;2;5;6;2;4620221.00
139844;139844 1;294980;5039213;4620116;2;16.53;20.87;68;2;4;2;4620116.00
139844;139844 2;294980;5039213;4620116;2;21.95;20.87;68;1;4;1;4620116.00
139850;139850 1;295071;5041690;4620125;1;28.63;27.57;79;2;4;2;4620125.00
139859;139859 1;293371;5036514;4620101.01;3;17.29;20.34;19;2;3;2;4620101.01
139859;139859 2;293371;5036514;4620101.01;3;25.36;20.34;43;1;7;1;4620101.01
139859;139859 3;293371;5036514;4620101.01;3;19.04;20.34;45;2;7;2;4620101.01
139876;139876 1;294727;5041149;4620124;2;34.8;30.37;34;1;1;1;4620124.00
139876;139876 2;294727;5041149;4620124;2;29.88;30.37;34;2;3;2;4620124.00
139878;139878 1;295935;5047544;4620257;1;19.44;21.16;66;2;4;2;4620257.00
139899;139899 1;300756;5045667;4620030;1;34.29;26.2;44;1;2;1;4620030.00
139900;139900 1;301489;5046536;4620014.01;2;40.97;30.45;24;1;1;2;4620014.01
139900;139900 2;301489;5046536;4620014.01;2;41.02;30.45;29;1;1;1;4620014.01
139908;139908 1;297844;5042826;4620171;1;35.64;35.12;70;2;4;1;4620171.00
139918;139918 1;295986;5045739;4620242;1;31.59;32.22;80;2;4;2;4620242.00
139924;139924 1;301870;5052263;4620194;1;22.51;28.63;69;1;4;2;4620194.00
139932;139932 1;297454;5034544;4620090;2;22.09;17.64;47;1;1;1;4620090.00
139932;139932 2;297454;5034544;4620090;2;19.12;17.64;46;1;1;2;4620090.00
139933;139933 1;300971;5043383;4620038;2;17.43;22.7;33;2;1;2;4620038.00
139933;139933 2;300971;5043383;4620038;2;29.71;22.7;41;2;1;1;4620038.00
139934;139934 1;297018;5047223;4620253;2;19.47;19.04;70;1;1;2;4620253.00
139934;139934 2;297018;5047223;4620253;2;18.47;19.04;74;1;1;1;4620253.00
139937;139937 1;301622;5049613;4620011;4;28.19;28.69;35;1;1;1;4620011.00
139937;139937 2;301622;5049613;4620011;4;30.52;28.69;37;2;1;2;4620011.00
139937;139937 3;301622;5049613;4620011;4;24.87;28.69;16;2;3;2;4620011.00
139937;139937 4;301622;5049613;4620011;4;25.73;28.69;3;5;6;1;4620011.00
139946;139946 1;295245;5040691;4620124;2;35.14;30.37;29;2;1;2;4620124.00
139946;139946 2;295245;5040691;4620124;2;37;30.37;27;1;3;1;4620124.00
139948;139948 1;302769;5051560;4620004;4;41.33;28.69;40;1;1;1;4620004.00
139948;139948 2;302769;5051560;4620004;4;41.33;28.69;40;1;1;1;4620004.00
139948;139948 3;302769;5051560;4620004;4;24.87;28.69;17;1;3;2;4620004.00
139948;139948 4;302769;5051560;4620004;4;30.79;28.69;7;5;3;2;4620004.00
139952;139952 1;301754;5048830;4620012.01;1;23.27;25.82;53;2;5;1;4620012.01
139958;139958 1;293841;5042411;4620404;2;30.31;26.04;67;1;2;2;4620404.00
139958;139958 2;293841;5042411;4620404;2;34;26.04;69;1;1;1;4620404.00
139963;139963 1;303238;5051767;4620003;3;26.24;25.48;56;2;1;2;4620003.00
139963;139963 2;303238;5051767;4620003;3;23.26;25.48;64;1;4;1;4620003.00
139963;139963 3;303238;5051767;4620003;3;40.8;25.48;21;2;3;1;4620003.00
139976;139976 1;294106;5036143;4620100;3;19.04;20.34;49;1;1;2;4620100.00
139976;139976 2;294106;5036143;4620100;3;19.05;20.34;50;1;1;1;4620100.00
139976;139976 3;294106;5036143;4620100;3;17.29;20.34;17;1;3;2;4620100.00
139985;139985 1;299807;5050571;4620195.03;1;23.57;25.82;61;1;1;1;4620195.03
140005;140005 1;297747;5047023;4620252;2;19.47;19.04;77;2;4;2;4620252.00
140005;140005 2;297747;5047023;4620252;2;18.47;19.04;77;2;4;1;4620252.00
140019;140019 1;296196;5039536;4620115.02;1;31.96;27.57;74;2;4;1;4620115.02
140044;140044 1;294165;5036727;4620100;3;22.71;20.34;43;1;1;2;4620100.00
140044;140044 2;294165;5036727;4620100;3;25.36;20.34;43;1;1;1;4620100.00
140044;140044 3;294165;5036727;4620100;3;30.4;20.34;21;1;3;2;4620100.00
140058;140058 1;300148;5043170;4620048;2;40.97;30.45;22;1;1;2;4620048.00
140058;140058 2;300148;5043170;4620048;2;40.97;30.45;22;2;1;2;4620048.00
140108;140108 1;302383;5050429;4620007;1;30.55;28.63;84;2;4;1;4620007.00
140110;140110 1;292807;5047250;4620272;1;22.19;25.84;60;1;4;2;4620272.00
140129;140129 1;292140;5046773;4620278;2;18.78;19.01;59;1;1;1;4620278.00
140129;140129 2;292140;5046773;4620278;2;18.33;19.01;59;1;1;2;4620278.00
140137;140137 1;300024;5046080;4620188.02;1;20.98;27.03;64;1;4;2;4620188.02
140157;140157 1;293366;5044253;4620267;2;40.55;28.72;29;1;1;1;4620267.00
140157;140157 2;293366;5044253;4620267;2;34.29;28.72;27;1;1;2;4620267.00
140160;140160 1;298597;5042751;4620140;1;39.52;43.13;39;1;1;1;4620140.00
140178;140178 1;291472;5036235;4620383.01;5;26.64;20.82;42;1;7;2;4620383.01
140178;140178 2;291472;5036235;4620383.01;5;19.99;20.82;41;1;1;1;4620383.01
140178;140178 3;291472;5036235;4620383.01;5;22.76;20.82;21;1;3;1;4620383.01
140178;140178 4;291472;5036235;4620383.01;5;18.98;20.82;18;1;3;2;4620383.01
140178;140178 5;291472;5036235;4620383.01;5;18.98;20.82;15;5;3;2;4620383.01
140182;140182 1;301015;5043729;4620037;1;31.13;26.84;70;2;4;1;4620037.00
140188;140188 1;297661;5034609;4620089;2;37.32;28.63;43;1;2;1;4620089.00
140188;140188 2;297661;5034609;4620089;2;29.99;28.63;35;2;2;1;4620089.00
140204;140204 1;295316;5047965;4620257;3;30.29;27.29;33;1;1;1;4620257.00
140204;140204 2;295316;5047965;4620257;3;25.46;27.29;28;2;7;2;4620257.00
140204;140204 3;295316;5047965;4620257;3;23.09;27.29;4;5;6;2;4620257.00
140219;140219 1;295251;5037544;4620106;4;18.89;16.92;43;2;7;2;4620106.00
140219;140219 2;295251;5037544;4620106;4;21.1;16.92;40;1;1;1;4620106.00
140219;140219 3;295251;5037544;4620106;4;20.53;16.92;6;5;3;1;4620106.00
140219;140219 4;295251;5037544;4620106;4;18.5;16.92;4;5;6;1;4620106.00
140221;140221 1;290957;5043987;4620268.01;3;36.63;30.68;28;1;5;2;4620268.01
140221;140221 2;290957;5043987;4620268.01;3;32.37;30.68;31;2;1;1;4620268.01
140221;140221 3;290957;5043987;4620268.01;3;34.68;30.68;1;5;6;2;4620268.01
140226;140226 1;296491;5046205;4620250;2;17.33;18.86;67;1;4;2;4620250.00
140226;140226 2;296491;5046205;4620250;2;21.83;18.86;48;1;1;1;4620250.00
140230;140230 1;294834;5037735;4620110;1;31.96;27.57;80;2;4;1;4620110.00
140233;140233 1;296126;5046402;4620249;1;20.52;21.16;82;2;4;1;4620249.00
140242;140242 1;301708;5052229;4620194;1;36.25;34.08;39;1;1;2;4620194.00
140273;140273 1;295058;5042883;4620221;1;31.56;32.22;65;2;4;2;4620221.00
140283;140283 1;299556;5037674;4620075;1;27.86;28.46;72;2;4;2;4620075.00
140303;140303 1;293322;5035358;4620098;1;25.34;25.34;48;1;1;1;4620098.00
140325;140325 1;288130;5043959;4620285;2;21.71;19.32;74;1;4;2;4620285.00
140325;140325 2;288130;5043959;4620285;2;21.6;19.32;41;1;1;1;4620285.00
140327;140327 1;294476;5044617;4620227;2;30.21;24.86;26;1;1;1;4620227.00
140327;140327 2;294476;5044617;4620227;2;27.01;24.86;26;1;1;2;4620227.00
140340;140340 1;295352;5047977;4620257;4;19.17;17.5;40;1;1;2;4620257.00
140340;140340 2;295352;5047977;4620257;4;20.25;17.5;49;1;1;1;4620257.00
140340;140340 3;295352;5047977;4620257;4;17.45;17.5;11;5;3;1;4620257.00
140340;140340 4;295352;5047977;4620257;4;23.74;17.5;8;5;3;2;4620257.00
140342;140342 1;303466;5052308;4620002;3;22.97;25.48;54;1;1;1;4620002.00
140342;140342 2;303466;5052308;4620002;3;40.8;25.48;21;1;1;1;4620002.00
140342;140342 3;303466;5052308;4620002;3;24.6;25.48;51;1;7;2;4620002.00
140361;140361 1;296788;5045801;4620249;1;21.63;21.16;72;2;4;2;4620249.00
140367;140367 1;297560;5035853;4620087;1;26.27;25.18;43;1;3;2;4620087.00
140380;140380 1;296155;5039393;4620115.02;1;29.7;25.95;47;1;1;2;4620115.02
140385;140385 1;292535;5041825;4620403;2;34.27;26.25;65;1;4;1;4620403.00
140385;140385 2;292535;5041825;4620403;2;28.57;26.25;58;2;7;2;4620403.00
140390;140390 1;294106;5036143;4620100;1;30.35;27.94;76;1;4;2;4620100.00
140392;140392 1;296133;5037130;4620107;1;45.17;35.86;25;1;1;1;4620107.00
140394;140394 1;299067;5042980;4620146;3;16.32;17.9;42;1;1;2;4620146.00
140394;140394 2;299067;5042980;4620146;3;21.71;17.9;42;1;1;1;4620146.00
140394;140394 3;299067;5042980;4620146;3;17.33;17.9;5;5;3;2;4620146.00
140413;140413 1;291104;5035882;4620383.01;2;26.62;24.15;70;1;4;2;4620383.01
140413;140413 2;291104;5035882;4620383.01;2;26.9;24.15;68;1;1;1;4620383.01
140419;140419 1;297012;5044484;4620212;2;19.04;19.57;42;1;1;2;4620212.00
140419;140419 2;297012;5044484;4620212;2;19.04;19.57;42;1;1;2;4620212.00
140427;140427 1;302241;5049391;4620011;2;19.92;20.63;51;1;1;2;4620011.00
140427;140427 2;302241;5049391;4620011;2;21.79;20.63;47;1;1;1;4620011.00
140433;140433 1;297868;5044558;4620179;4;21.24;21.34;37;1;1;1;4620179.00
140433;140433 2;297868;5044558;4620179;4;20.25;21.34;37;1;7;2;4620179.00
140433;140433 3;297868;5044558;4620179;4;22.94;21.34;3;5;6;2;4620179.00
140433;140433 4;297868;5044558;4620179;4;20.73;21.34;0;5;6;1;4620179.00
140454;140454 1;295631;5037682;4620108;4;35.16;28.2;40;1;1;1;4620108.00
140454;140454 2;295631;5037682;4620108;4;24.76;28.2;37;1;2;2;4620108.00
140454;140454 3;295631;5037682;4620108;4;25.27;28.2;5;5;3;2;4620108.00
140454;140454 4;295631;5037682;4620108;4;30.83;28.2;3;5;6;1;4620108.00
140456;140456 1;297994;5038353;4620350;2;22.98;20.18;70;2;4;2;4620350.00
140456;140456 2;297994;5038353;4620350;2;21.63;20.18;40;1;2;2;4620350.00
140458;140458 1;299249;5043729;4620148;3;28.53;29.84;48;2;1;2;4620148.00
140458;140458 2;299249;5043729;4620148;3;43.94;29.84;21;1;3;1;4620148.00
140458;140458 3;299249;5043729;4620148;3;31.86;29.84;54;2;5;1;4620148.00
140468;140468 1;295922;5044248;4620214;3;36.29;30.83;45;2;2;2;4620214.00
140468;140468 2;295922;5044248;4620214;3;36.93;30.83;20;2;2;2;4620214.00
140468;140468 3;295922;5044248;4620214;3;36.93;30.83;22;2;2;2;4620214.00
140469;140469 1;294447;5045141;4620237;1;31.56;32.22;68;2;4;2;4620237.00
140471;140471 1;289963;5044019;4620283.01;1;23.82;29.31;67;2;4;2;4620283.01
140472;140472 1;294783;5039605;4620116;4;27.45;29.1;19;2;7;1;4620116.00
140472;140472 2;294783;5039605;4620116;4;40.4;29.1;24;1;7;1;4620116.00
140472;140472 3;294783;5039605;4620116;4;23.32;29.1;60;2;4;1;4620116.00
140472;140472 4;294783;5039605;4620116;4;27.11;29.1;52;2;7;2;4620116.00
140491;140491 1;289930;5043519;4620283.01;1;30.18;29.31;72;1;4;1;4620283.01
140492;140492 1;292137;5046980;4620278;1;34.26;35.65;38;1;3;2;4620278.00
140512;140512 1;289785;5045037;4620282;1;32.94;29.31;72;2;4;2;4620282.00
140521;140521 1;299313;5037650;4620076;1;21.47;25.18;54;2;1;2;4620076.00
140532;140532 1;296041;5046342;4620249;3;28.09;27.29;32;1;5;2;4620249.00
140532;140532 2;296041;5046342;4620249;3;26.65;27.29;35;1;2;1;4620249.00
140532;140532 3;296041;5046342;4620249;3;23.09;27.29;1;5;6;2;4620249.00
140566;140566 1;298905;5041860;4620136;2;37.81;29.77;29;1;1;1;4620136.00
140566;140566 2;298905;5041860;4620136;2;41.77;29.77;23;2;1;2;4620136.00
140637;140637 1;300283;5044836;4620187.01;2;17.17;19.94;56;1;4;2;4620187.01
140637;140637 2;300283;5044836;4620187.01;2;17.5;19.94;53;1;2;1;4620187.01
140642;140642 1;293875;5036753;4620100;1;31.59;25.34;40;1;7;1;4620100.00
140655;140655 1;297490;5034997;4620089;4;21.44;24.91;19;2;3;2;4620089.00
140655;140655 2;297490;5034997;4620089;4;19.34;24.91;55;1;1;2;4620089.00
140655;140655 3;297490;5034997;4620089;4;23.88;24.91;55;1;1;1;4620089.00
140655;140655 4;297490;5034997;4620089;4;21.44;24.91;17;2;3;2;4620089.00
140659;140659 1;298932;5048781;4620195.01;1;23.28;27.03;58;1;2;2;4620195.01
140676;140676 1;293045;5038844;4620120;3;38.54;34.1;23;2;2;2;4620120.00
140676;140676 2;293045;5038844;4620120;3;33.16;34.1;50;1;1;2;4620120.00
140676;140676 3;293045;5038844;4620120;3;32.54;34.1;35;2;1;1;4620120.00
140698;140698 1;299699;5037331;4620074;3;32.06;30.73;40;1;1;2;4620074.00
140698;140698 2;299699;5037331;4620074;3;32.08;30.73;52;1;1;1;4620074.00
140698;140698 3;299699;5037331;4620074;3;26.45;30.73;15;5;3;2;4620074.00
140716;140716 1;297161;5042470;4620169;1;39.52;43.13;35;1;5;1;4620169.00
140718;140718 1;293399;5035927;4620100;6;36.17;28.2;58;1;1;1;4620100.00
140718;140718 2;293399;5035927;4620100;6;26.4;28.2;48;1;1;2;4620100.00
140718;140718 3;293399;5035927;4620100;6;32.8;28.2;21;2;3;1;4620100.00
140718;140718 4;293399;5035927;4620100;6;25.37;28.2;18;2;3;1;4620100.00
140718;140718 5;293399;5035927;4620100;6;25.37;28.2;17;2;3;1;4620100.00
140718;140718 6;293399;5035927;4620100;6;30.5;28.2;11;5;3;2;4620100.00
140720;140720 1;292669;5037708;4620370;4;25.68;33.29;47;1;1;2;4620370.00
140720;140720 2;292669;5037708;4620370;4;24.82;33.29;50;1;1;1;4620370.00
140720;140720 3;292669;5037708;4620370;4;37.41;33.29;15;5;3;2;4620370.00
140720;140720 4;292669;5037708;4620370;4;37.41;33.29;12;5;3;2;4620370.00
140721;140721 1;300460;5048889;4620190.01;3;28;25.48;46;1;1;2;4620190.01
140721;140721 2;300460;5048889;4620190.01;3;36.71;25.48;44;1;1;1;4620190.01
140721;140721 3;300460;5048889;4620190.01;3;22.09;25.48;17;1;3;2;4620190.01
140729;140729 1;292868;5037395;4620380;7;31.38;30.76;38;1;1;2;4620380.00
140729;140729 2;292868;5037395;4620380;7;28.47;30.76;49;1;1;1;4620380.00
140729;140729 3;292868;5037395;4620380;7;28.05;30.76;16;1;3;2;4620380.00
140729;140729 4;292868;5037395;4620380;7;29.38;30.76;14;5;3;1;4620380.00
140729;140729 5;292868;5037395;4620380;7;40.15;30.76;12;5;3;2;4620380.00
140729;140729 6;292868;5037395;4620380;7;38.98;30.76;8;5;3;2;4620380.00
140729;140729 7;292868;5037395;4620380;7;32.94;30.76;3;5;6;2;4620380.00
140744;140744 1;292623;5047595;4620277;1;41.54;35.65;36;2;3;1;4620277.00
140756;140756 1;289931;5043709;4620283.01;1;32.94;29.31;84;2;4;2;4620283.01
140759;140759 1;296817;5035126;4620093;3;23.86;30.73;55;2;1;2;4620093.00
140759;140759 2;296817;5035126;4620093;3;29.46;30.73;57;1;4;1;4620093.00
140759;140759 3;296817;5035126;4620093;3;41.47;30.73;20;1;3;2;4620093.00
140761;140761 1;295427;5039952;4620127.01;1;42.71;35.06;25;1;3;1;4620127.01
140762;140762 1;292333;5037250;4620382.01;1;33.8;30.67;74;1;4;2;4620382.01
140790;140790 1;292482;5048275;4620276;4;23.52;18.76;48;1;1;1;4620276.00
140790;140790 2;292482;5048275;4620276;4;13.19;18.76;19;1;3;1;4620276.00
140790;140790 3;292482;5048275;4620276;4;20.73;18.76;47;2;1;2;4620276.00
140790;140790 4;292482;5048275;4620276;4;13.19;18.76;15;5;3;1;4620276.00
140791;140791 1;294956;5035967;4620097.01;3;25.99;24.71;30;1;3;2;4620097.01
140791;140791 2;294956;5035967;4620097.01;3;28.53;24.71;30;1;1;1;4620097.01
140791;140791 3;294956;5035967;4620097.01;3;27.01;24.71;2;5;6;1;4620097.01
140796;140796 1;296200;5044960;4620247;2;22.04;24.86;33;1;1;2;4620247.00
140796;140796 2;296200;5044960;4620247;2;30.21;24.86;29;1;1;1;4620247.00
140803;140803 1;295894;5042432;4620365;1;32.89;27.14;79;1;4;2;4620365.00
140804;140804 1;300236;5046197;4620188.02;3;12.23;15.75;62;1;4;2;4620188.02
140804;140804 2;300236;5046197;4620188.02;3;13.85;15.75;69;1;4;1;4620188.02
140804;140804 3;300236;5046197;4620188.02;3;22.27;15.75;29;1;1;1;4620188.02
140826;140826 1;293557;5038554;4620111;1;32.37;25.95;59;1;1;2;4620111.00
140828;140828 1;297506;5042171;4620163;2;17.07;17.86;45;1;1;2;4620163.00
140828;140828 2;297506;5042171;4620163;2;17.19;17.86;55;1;1;1;4620163.00
140846;140846 1;295196;5041947;4620367;2;17.07;19.9;63;1;4;2;4620367.00
140846;140846 2;295196;5041947;4620367;2;17.42;19.9;64;1;4;1;4620367.00
140850;140850 1;293369;5036446;4620101.01;3;11.47;14.83;60;2;2;2;4620101.01
140850;140850 2;293369;5036446;4620101.01;3;11.86;14.83;67;2;4;1;4620101.01
140850;140850 3;293369;5036446;4620101.01;3;12.34;14.83;13;5;3;1;4620101.01
140855;140855 1;297070;5038142;4620353;2;21.19;20.94;82;1;4;1;4620353.00
140855;140855 2;297070;5038142;4620353;2;23.85;20.94;77;1;4;2;4620353.00
140861;140861 1;298888;5043854;4620156;2;15.8;17.86;53;2;7;2;4620156.00
140861;140861 2;298888;5043854;4620156;2;17.19;17.86;55;1;1;1;4620156.00
140869;140869 1;298875;5043424;4620147;3;20.01;17.9;34;1;1;1;4620147.00
140869;140869 2;298875;5043424;4620147;3;16.48;17.9;60;1;1;2;4620147.00
140869;140869 3;298875;5043424;4620147;3;17.03;17.9;1;5;6;1;4620147.00
140870;140870 1;298375;5043319;4620158;2;25.22;29.77;35;1;1;2;4620158.00
140870;140870 2;298375;5043319;4620158;2;27.28;29.77;35;1;1;1;4620158.00
140894;140894 1;297051;5046297;4620251.01;2;17.33;18.86;65;2;4;2;4620251.01
140894;140894 2;297051;5046297;4620251.01;2;15.39;18.86;64;2;4;1;4620251.01
140898;140898 1;302770;5051998;4620003;2;29.94;27.24;45;1;7;2;4620003.00
140898;140898 2;302770;5051998;4620003;2;26.77;27.24;36;1;1;1;4620003.00
140901;140901 1;296857;5048105;4620258;1;25.69;23.45;43;2;1;2;4620258.00
140905;140905 1;293664;5045558;4620265;4;16.41;18.76;50;1;2;1;4620265.00
140905;140905 2;293664;5045558;4620265;4;19.81;18.76;43;1;1;2;4620265.00
140905;140905 3;293664;5045558;4620265;4;13.19;18.76;19;1;3;1;4620265.00
140905;140905 4;293664;5045558;4620265;4;13.19;18.76;17;1;3;1;4620265.00
140910;140910 1;300170;5047822;4620190.02;3;15.58;15.75;76;2;4;2;4620190.02
140910;140910 2;300170;5047822;4620190.02;3;17.55;15.75;80;1;4;1;4620190.02
140910;140910 3;300170;5047822;4620190.02;3;20.83;15.75;42;1;1;2;4620190.02
140918;140918 1;297215;5034019;4620090;2;47.69;28.63;24;2;3;1;4620090.00
140918;140918 2;297215;5034019;4620090;2;35.85;28.63;46;1;1;1;4620090.00
140921;140921 1;295230;5047724;4620256;1;23.43;23.45;40;1;1;1;4620256.00
140924;140924 1;292203;5035541;4620381;2;23.57;22.19;29;1;1;2;4620381.00
140924;140924 2;292203;5035541;4620381;2;29.29;22.19;26;1;3;1;4620381.00
140964;140964 1;300056;5038053;4620073;3;19.99;18.44;49;1;2;2;4620073.00
140964;140964 2;300056;5038053;4620073;3;23.09;18.44;48;1;2;1;4620073.00
140964;140964 3;300056;5038053;4620073;3;24.19;18.44;12;5;3;1;4620073.00
140977;140977 1;293650;5034927;4620098;3;15.78;14.83;50;1;2;2;4620098.00
140977;140977 2;293650;5034927;4620098;3;13.89;14.83;50;1;1;1;4620098.00
140977;140977 3;293650;5034927;4620098;3;16.04;14.83;14;5;3;2;4620098.00
140980;140980 1;298497;5042160;4620139;4;28.41;25.42;30;1;1;1;4620139.00
140980;140980 2;298497;5042160;4620139;4;23.45;25.42;30;1;1;2;4620139.00
140980;140980 3;298497;5042160;4620139;4;24.19;25.42;3;5;6;1;4620139.00
140980;140980 4;298497;5042160;4620139;4;25.1;25.42;1;5;6;2;4620139.00
141031;141031 1;294423;5045342;4620238;3;33.05;27.2;25;1;1;1;4620238.00
141031;141031 2;294423;5045342;4620238;3;29.55;27.2;25;1;7;2;4620238.00
141031;141031 3;294423;5045342;4620238;3;27.29;27.2;1;5;6;2;4620238.00
141069;141069 1;295870;5037819;4620108;2;17.73;17.73;46;1;1;1;4620108.00
141069;141069 2;295870;5037819;4620108;2;18.86;17.73;53;2;7;2;4620108.00
141075;141075 1;296031;5043820;4620218;1;31.59;32.22;70;2;4;2;4620218.00
141090;141090 1;303597;5050984;4620005;3;13.96;15.29;60;1;2;1;4620005.00
141090;141090 2;303597;5050984;4620005;3;15.75;15.29;57;1;7;2;4620005.00
141090;141090 3;303597;5050984;4620005;3;13.22;15.29;32;2;1;2;4620005.00
141094;141094 1;294111;5037422;4620102;2;38.44;29.34;28;1;3;2;4620102.00
141094;141094 2;294111;5037422;4620102;2;36.96;29.34;27;2;1;1;4620102.00
141098;141098 1;297864;5045293;4620205;2;20.83;19.94;48;1;1;1;4620205.00
141098;141098 2;297864;5045293;4620205;2;19.62;19.94;50;2;7;2;4620205.00
141111;141111 1;298789;5043029;4620146;2;17.07;17.86;49;1;1;2;4620146.00
141111;141111 2;298789;5043029;4620146;2;17.19;17.86;57;1;1;1;4620146.00
