idFeuillet;lng;lat;SRIDU;mtmx;mtmy;popLogi;facteurLogement;popPonderee;1kmCountBIXIstops;500mCountBIXIstops;1kmCountBIXIcapacity;500mCountBIXIcapacity;1kmCountAMTstops;500mCountAMTstops;1kmCountAMTcountStopTimes;500mCountAMTcountStopTimes;1kmCountSTMstops;500mCountSTMstops;1kmCountSTMcountStopTimes;500mCountSTMcountStopTimes;1kmCountSTMcountStopTimesSemaine;500mCountSTMcountStopTimesSemaine;1kmCountSTMcountStopTimesSamedi;500mCountSTMcountStopTimesSamedi;1kmCountSTMcountStopTimesDimanche;500mCountSTMcountStopTimesDimanche
136795;-73.54634761;45.57912536;4620191.00;301183;5048803;2;20.63;41.3;3;2;53;34;0;0;0;0;85;36;43883;14989;11144;3878;8624;2942;7714;2577
141562;-73.57372834;45.53810553;4620155.00;299042;5044246;3;17.9;53.7;34;9;646;170;0;0;0;0;123;34;62465;18289;15249;4295;12204;3621;11421;3423
66398;-73.59219816;45.46320714;4620087.00;297590;5035924;2;28.63;57.3;5;1;83;15;0;0;0;0;82;21;37241;8757;8089;1993;7435;1676;7239;1696
98784;-73.63485162;45.46078915;4620099.00;294254;5035660;1;35.86;35.9;3;1;39;15;1;0;80;0;97;15;82235;16792;20557;4163;16917;3518;14403;2907
174640;-73.59955312;45.55153849;4620249.00;297027;5045741;3;27.29;81.9;18;4;258;60;0;0;0;0;131;29;74543;12924;17923;2590;15120;2676;13368;2550
17327;-73.61700753;45.53808739;4620232.00;295662;5044248;3;21.41;64.2;28;7;397;102;1;0;26;0;99;43;51382;25124;12063;5555;10889;5358;9462;4737
158164;-73.63308798;45.48293648;4620111.00;294396;5038121;1;25.95;26;2;1;24;19;0;0;0;0;103;33;60305;23014;14734;5913;12149;4621;10667;3855
172364;-73.63796145;45.54567663;4620237.00;294027;5045094;1;28.18;28.2;12;3;158;49;0;0;0;0;124;39;56561;19217;15992;5703;11080;3636;9359;3150
191086;-73.51197145;45.59480917;4620006.00;303866;5050545;3;24.39;73.2;0;0;0;0;0;0;0;0;49;13;25039;5824;5774;1356;4885;1132;4778;1112
96837;-73.65995798;45.47629713;4620383.02;292294;5037387;1;30.67;30.7;0;0;0;0;0;0;0;0;61;21;32225;11663;8303;2909;6156;2250;5922;2168
186913;-73.67781396;45.54553156;4620281.00;290915;5045084;2;19.01;38;0;0;0;0;1;0;26;0;63;17;47717;15738;13300;4422;9221;3035;7918;2585
26153;-73.64955463;45.53735654;4620267.00;293120;5044171;4;24.84;99.4;0;0;0;0;1;0;26;0;102;22;49481;6474;14502;1864;9441;1178;8080;1068
34497;-73.52375569;45.60680203;4620003.00;302947;5051878;4;28.69;114.8;0;0;0;0;0;0;0;0;74;13;64120;6624;14867;1564;12918;1307;11759;1239
68393;-73.64068027;45.56777325;4620263.00;293819;5047550;2;18.86;37.7;0;0;0;0;0;0;0;0;67;26;39314;12563;12603;4584;6869;2050;6060;1813
218789;-73.68522503;45.54830028;4620281.00;290337;5045393;1;29.31;29.3;0;0;0;0;0;0;0;0;34;8;26060;5804;7383;1684;4988;1080;4199;896
65437;-73.57165161;45.54629536;4620181.00;299205;5045156;1;27.03;27;16;5;310;102;0;0;0;0;107;24;60508;12971;14867;3279;11827;2454;10719;2294
31046;-73.64202321;45.47530401;4620370.00;293696;5037274;1;23.15;23.2;0;0;0;0;0;0;0;0;92;25;58450;18902;14989;4813;11662;3857;10342;3305
16588;-73.65114312;45.48503765;4620370.00;292985;5038357;5;40.98;204.9;0;0;0;0;0;0;0;0;47;11;25506;6282;6584;1728;4876;1170;4682;1128
107873;-73.6424286;45.56508058;4620263.00;293682;5047251;1;28.89;28.9;1;0;15;0;0;0;0;0;68;19;35961;10314;11571;3726;6257;1689;5597;1503
207993;-73.53940143;45.57757126;4620012.02;301725;5048630;2;20.63;41.3;3;1;53;19;0;0;0;0;100;29;43726;10295;10848;2710;8619;2032;7822;1722
150508;-73.58057209;45.52447735;4620140.00;298506;5042732;1;27.55;27.6;49;11;873;194;0;0;0;0;116;34;72937;24479;18111;5591;15127;5080;13085;4550
83631;-73.66041803;45.56173635;4620278.00;292277;5046882;5;26.39;132;5;2;64;15;0;0;0;0;88;26;61464;18783;17637;5508;11512;3441;10141;3066
89052;-73.72181646;45.5293565;4620287.01;287474;5043295;4;26.39;105.6;0;0;0;0;0;0;0;0;66;28;43534;18060;11297;4707;8679;3567;7394;3024
153686;-73.59713157;45.52125204;4620168.00;297212;5042375;2;29.77;59.5;27;9;472;151;0;0;0;0;102;29;74865;25467;19856;7078;15215;5141;13015;4295
159355;-73.58745232;45.52000008;4620163.00;297968;5042235;2;26.84;53.7;34;13;594;249;0;0;0;0;113;33;87256;30270;22205;7442;17984;6255;15426;5427
154781;-73.59562939;45.55636496;4620251.01;297334;5046277;4;25.07;100.3;12;2;173;30;0;0;0;0;115;33;78819;22389;19652;5287;15939;4513;13764;3897
107399;-73.61135284;45.52110409;4620365.00;296101;5042360;3;25.27;75.8;15;4;257;72;0;0;0;0;77;20;60144;12092;15845;3028;11826;2416;10691;2216
163776;-73.53782512;45.55810841;4620015.00;301847;5046467;3;29.95;89.9;9;2;180;42;0;0;0;0;87;26;38654;10019;9027;2303;7723;2001;7042;1895
80475;-73.62393613;45.4978932;4620127.01;295114;5039782;1;35.06;35.1;7;4;147;70;0;0;0;0;88;29;79595;28261;20195;7168;15829;5636;13818;4821
128446;-73.55531965;45.54238115;4620031.00;300480;5044720;1;26.2;26.2;14;3;248;43;0;0;0;0;109;20;67347;12624;15987;2738;13445;2542;12175;2376
128815;-73.6345322;45.49314803;4620117.00;294285;5039256;3;30.62;91.9;5;2;79;28;0;0;0;0;109;24;72182;11544;17820;2882;14295;2218;12897;2148
150936;-73.66034735;45.45573504;4620381.00;292259;5035102;2;22.12;44.2;0;0;0;0;0;0;0;0;52;16;18361;7260;4868;1880;3572;1446;3225;1262
218992;-73.56792579;45.5682536;4620198.00;299498;5047596;2;19.94;39.9;6;1;126;15;0;0;0;0;70;24;47253;16414;13043;4669;9303;3221;8031;2768
130687;-73.56470109;45.54920598;4620187.02;299748;5045479;1;27.03;27;13;3;220;53;0;0;0;0;113;27;68887;20998;16711;5197;13580;4139;12074;3591
167530;-73.55231946;45.55218178;4620030.00;300715;5045809;3;29.95;89.9;12;4;235;71;0;0;0;0;106;33;68326;23180;15983;5390;13671;4644;12036;4089
88233;-73.61877166;45.50021128;4620127.01;295518;5040039;4;29.1;116.4;7;3;143;65;0;0;0;0;81;17;74947;16602;18727;4275;14902;3351;13112;2927
24958;-73.55389024;45.54740292;4620031.00;300592;5045278;1;33.16;33.2;14;4;263;52;0;0;0;0;117;36;72963;22533;16995;5208;14642;4482;12992;4026
12302;-73.55135555;45.54851989;4620030.00;300790;5045402;1;26.84;26.8;14;3;271;53;0;0;0;0;115;33;71776;19535;16633;4420;14414;3896;12754;3542
20586;-73.58171288;45.46355707;4620085.00;298410;5035962;2;28.63;57.3;9;2;158;30;0;0;0;0;87;18;32311;6430;7052;1384;6440;1254;6273;1264
163350;-73.57626797;45.53184099;4620157.00;298843;5043550;3;28.4;85.2;46;12;841;205;0;0;0;0;131;35;68543;20888;16612;5372;13451;4073;12554;3697
151848;-73.52890493;45.59812651;4620007.00;302545;5050914;3;25.48;76.4;0;0;0;0;0;0;0;0;88;23;87227;34146;20551;8085;17481;6855;16017;6250
185326;-73.60091293;45.53845368;4620212.00;296919;5044287;1;28.18;28.2;29;7;488;107;0;0;0;0;123;26;69062;14923;17992;4112;13928;3092;12206;2573
32245;-73.56399631;45.59398203;4620195.03;299807;5050455;2;20.63;41.3;0;0;0;0;0;0;0;0;80;18;66865;10412;16343;2484;14046;2160;11572;1860
177046;-73.61616784;45.4785007;4620108.00;295718;5037626;1;27.94;27.9;6;3;73;41;0;0;0;0;115;35;70765;21468;17732;5610;14310;4252;12013;3606
129833;-73.56463886;45.52842877;4620149.00;299751;5043170;1;27.55;27.6;38;9;642;148;0;0;0;0;137;33;72160;19881;18521;5683;14226;3833;12698;3255
215204;-73.54861032;45.55808633;4620014.01;301005;5046465;2;30.45;60.9;9;1;199;40;0;0;0;0;90;15;52733;5767;12636;1428;10511;1126;9375;1065
155482;-73.6449771;45.46506903;4620100.00;293463;5036137;2;29.34;58.7;0;0;0;0;0;0;0;0;89;18;62499;13422;15746;3350;12703;2755;11067;2386
254535;-73.54876298;45.5420692;4620028.00;300992;5044685;2;18.37;36.7;12;4;189;86;0;0;0;0;91;24;48461;11823;11090;2618;9687;2366;8972;2241
14815;-73.63261316;45.53133955;4620224.00;294442;5043500;2;29.66;59.3;7;0;91;0;1;0;26;0;86;14;57389;12996;14684;3424;11433;2530;10062;2230
23767;-73.57755367;45.52645008;4620140.00;298742;5042951;1;27.55;27.6;45;13;784;247;0;0;0;0;125;37;71670;20685;18081;4790;14433;4228;12793;3840
150955;-73.63438162;45.56965248;4620263.00;294311;5047758;1;21.16;21.2;0;0;0;0;0;0;0;0;53;13;34845;7121;11428;2591;6049;1170;5192;1000
147516;-73.609163;45.47426932;4620107.00;296265;5037155;1;35.86;35.9;6;2;77;21;1;1;80;80;102;42;77087;33509;19523;8629;15596;6820;13026;5516
199058;-73.56708823;45.52112966;4620144.00;299559;5042359;1;43.13;43.1;45;10;789;212;0;0;0;0;136;42;67612;20103;17566;5707;13653;4024;11788;3334
60056;-73.65333748;45.5723731;4620276.00;292832;5048063;1;25.84;25.8;1;0;15;0;0;0;0;0;67;27;45422;19140;13126;5127;8326;3621;7366;3226
102941;-73.54780983;45.58083444;4620191.00;301069;5048993;1;25.82;25.8;3;2;53;34;0;0;0;0;84;32;46142;18728;11778;4793;9047;3670;8084;3272
56883;-73.53894266;45.54413359;4620021.00;301759;5044914;2;26.33;52.7;7;1;131;3;0;0;0;0;76;23;38451;9127;8762;2038;7740;1839;6881;1712
197272;-73.56936135;45.55839956;4620185.00;299385;5046501;2;19.94;39.9;8;1;150;15;0;0;0;0;85;24;62112;17118;15813;4230;12200;3340;10550;2930
48803;-73.54117772;45.57103786;4620013.00;301586;5047904;2;27.24;54.5;3;1;53;19;0;0;0;0;78;29;29678;11601;7222;2834;5824;2263;5450;2169
115277;-73.57468591;45.53601728;4620156.00;298967;5044014;2;17.86;35.7;39;10;743;162;0;0;0;0;130;38;64304;21170;15585;5317;12570;4119;11802;3817
14569;-73.59234957;45.52458541;4620171.00;297586;5042745;5;25.64;128.2;37;9;650;159;0;0;0;0;133;34;94750;21830;24490;5995;19289;4667;16683;3670
146515;-73.63016807;45.54810633;4620239.00;294636;5045363;2;19.57;39.1;15;4;203;62;0;0;0;0;125;33;51754;11656;14407;3144;10015;2184;8670;2016
89701;-73.5791862;45.52209374;4620139.00;298614;5042467;2;29.77;59.5;47;13;869;211;0;0;0;0;128;31;85280;20555;21296;4743;17562;4359;15260;3781
253351;-73.62642477;45.48928796;4620113.00;294918;5038826;4;34.4;137.6;4;0;54;0;0;0;0;0;100;24;69040;19349;16976;4732;13839;3949;12174;3496
110293;-73.5617431;45.58467903;4620195.02;299982;5049421;2;27.24;54.5;1;0;35;0;0;0;0;0;72;18;53364;13352;14122;3746;10779;2704;9263;2242
153129;-73.57966628;45.55386667;4620184.00;298580;5045998;1;34.29;34.3;16;4;286;74;0;0;0;0;93;19;66454;13484;17036;3336;13229;2620;11263;2256
210740;-73.59220512;45.56153282;4620252.00;297602;5046851;2;28.56;57.1;7;0;106;0;0;0;0;0;124;23;98266;26705;24917;6606;19793;5407;16722;4582
92290;-73.61263108;45.54584838;4620244.00;296005;5045110;1;35.8;35.8;24;5;348;69;0;0;0;0;139;22;60968;7958;13998;1810;12318;1564;11278;1504
14547;-73.59210059;45.48967173;4620355.00;297601;5038865;2;20.18;40.4;11;3;162;39;0;0;0;0;91;17;85827;18280;21360;4828;17334;3641;14601;3101
194981;-73.59898109;45.49559595;4620128.00;297064;5039524;2;30.37;60.7;1;0;22;0;0;0;0;0;53;17;54532;17942;12870;4287;10945;3599;9622;3097
74287;-73.51525382;45.59894799;4620005.00;303610;5051005;4;24.17;96.7;0;0;0;0;0;0;0;0;60;23;36938;11088;8420;2505;7242;2187;7046;2110
68880;-73.55495657;45.52458253;4620047.00;300507;5042742;1;26.2;26.2;28;7;467;136;0;0;0;0;124;42;63515;22212;15813;4900;12530;4452;11444;4200
15033;-73.60647677;45.44692542;4620091.00;296471;5034116;1;28.46;28.5;0;0;0;0;0;0;0;0;56;26;40060;22368;10072;5560;8010;4502;7326;4102
50123;-73.57455482;45.56276948;4620199.00;298980;5046987;4;21.34;85.4;8;2;151;38;0;0;0;0;80;25;59043;20170;15709;5445;11761;3962;10011;3339
80910;-73.64772654;45.53847472;4620267.00;293263;5044295;2;28.72;57.4;1;0;15;0;1;0;26;0;96;22;49416;6980;14545;1819;9426;1309;8009;1170
172321;-73.5480857;45.54371618;4620027.00;301045;5044868;2;21.31;42.6;11;4;166;88;0;0;0;0;109;30;58415;15113;13276;3437;11693;3012;10610;2792
163173;-73.58909001;45.45459804;4620089.00;297832;5034967;2;28.63;57.3;4;1;64;19;0;0;0;0;80;23;33459;9482;7654;2070;6716;1901;6363;1837
77845;-73.57522179;45.57300014;4620197.00;298929;5048124;2;28.09;56.2;4;2;68;38;0;0;0;0;97;24;74551;16760;18873;4544;15361;3471;13015;2891
23953;-73.63358526;45.50390227;4620122.00;294361;5040451;4;34.67;138.7;6;2;120;46;0;0;0;0;72;21;58580;19932;14685;5024;11549;3976;10110;3388
195321;-73.53851579;45.55662345;4620017.00;301793;5046302;1;26.2;26.2;8;3;161;65;0;0;0;0;95;25;46544;9418;10843;2175;9312;1882;8375;1775
104352;-73.66032507;45.57409118;4620276.00;292287;5048255;1;25.84;25.8;0;0;0;0;0;0;0;0;41;11;29328;10864;8125;3029;5477;2039;4826;1788
145935;-73.66290626;45.46077958;4620381.00;292060;5035663;5;27.4;137;0;0;0;0;0;0;0;0;63;29;31126;12132;8240;3315;5994;2370;5536;2067
43726;-73.58446823;45.45901982;4620086.00;298194;5035458;1;35.59;35.6;5;2;79;30;0;0;0;0;92;19;36989;8103;8146;1809;7369;1638;7158;1552
211987;-73.61469918;45.51114853;4620361.00;295838;5041254;2;26.94;53.9;8;4;159;87;0;0;0;0;67;21;56227;21254;14596;5454;11067;4238;10056;3782
20978;-73.64259992;45.56697002;4620263.00;293669;5047461;2;19.04;38.1;1;0;15;0;0;0;0;0;63;26;33958;14331;10984;5056;5896;2380;5266;2111
84030;-73.63891925;45.52899248;4620223.02;293949;5043240;4;18.42;73.7;1;0;14;0;0;0;0;0;75;22;39498;17759;10471;4575;7575;3491;6772;3077
32583;-73.59944149;45.52454347;4620170.00;297032;5042741;1;27.55;27.6;28;9;477;167;0;0;0;0;110;27;75213;14008;20478;4078;15223;2836;12934;2330
47032;-73.6146122;45.55655445;4620249.00;295852;5046300;2;28.56;57.1;5;1;57;15;0;0;0;0;110;39;59145;19271;14978;4521;11382;3810;10267;3484
25289;-73.56905598;45.54961736;4620186.00;299408;5045525;3;26.24;78.7;14;3;255;49;0;0;0;0;99;33;59270;19725;14797;4913;11541;3822;10250;3424
215475;-73.59069328;45.56135407;4620252.00;297720;5046831;2;28.56;57.1;7;1;106;15;0;0;0;0;118;24;95491;23944;24077;5903;19301;4848;16265;4121
42055;-73.59543329;45.56158416;4620252.00;297350;5046857;1;23.45;23.5;5;2;75;26;0;0;0;0;117;38;87181;36397;21856;9260;17346;7299;14911;6152
48095;-73.65554877;45.47757201;4620380.00;292639;5037528;2;24.15;48.3;0;0;0;0;0;0;0;0;54;16;31463;9365;8175;2423;6055;1782;5699;1720
162583;-73.58224146;45.48409121;4620080.00;298371;5038244;2;28.63;57.3;18;3;331;77;0;0;0;0;116;34;71610;20391;17213;4873;14469;4073;12698;3663
173312;-73.61266587;45.49272177;4620115.02;295994;5039206;2;30.37;60.7;3;0;65;0;0;0;0;0;74;17;65934;15329;15574;3357;13321;3088;11735;2803
65398;-73.59407122;45.54369657;4620208.00;297454;5044869;2;19.57;39.1;24;7;368;100;0;0;0;0;98;34;55133;22695;14837;6360;10879;4461;9615;3860
194376;-73.60572974;45.53284333;4620216.00;296542;5043664;1;32.22;32.2;32;9;527;159;0;0;0;0;119;33;74293;26317;19385;6841;15286;5679;13114;4599
147744;-73.55960019;45.58204367;4620195.02;300149;5049128;2;28.95;57.9;1;0;35;0;0;0;0;0;80;19;56859;12851;15262;3679;11346;2554;9858;2170
155616;-73.58808227;45.52175429;4620161.00;297919;5042430;3;29.84;89.5;41;10;731;178;0;0;0;0;127;35;91955;30488;23606;7591;18883;6495;16217;5391
91229;-73.6276622;45.54432985;4620236.00;294831;5044943;2;19.57;39.1;20;8;276;104;0;0;0;0;117;29;48844;12233;13186;3124;9869;2490;8251;2041
23914;-73.59167783;45.56024649;4620252.00;297643;5046708;3;27.29;81.9;7;2;106;30;0;0;0;0;117;24;94721;23975;24072;5833;19091;4864;16104;4128
157206;-73.62619896;45.46264373;4620097.01;294931;5035865;2;29.34;58.7;5;2;63;18;0;0;0;0;71;24;59422;22467;15051;5744;12148;4608;10295;3847
23892;-73.61899336;45.50826465;4620125.00;295502;5040934;2;20.87;41.7;9;3;190;65;0;0;0;0;66;24;53338;21209;13940;5530;10454;4171;9528;3776
253432;-73.56331391;45.57983708;4620195.02;299859;5048883;2;28.95;57.9;1;1;35;35;0;0;0;0;87;24;55187;16843;14629;4802;11025;3342;9701;2852
184284;-73.62725835;45.50154291;4620123.00;294855;5040188;1;25.95;26;9;2;185;36;0;0;0;0;91;25;79233;23125;20264;5972;15682;4511;13695;3946
39894;-73.54725552;45.54634405;4620027.00;301110;5045160;2;30.45;60.9;14;3;253;55;0;0;0;0;126;30;69595;15527;16085;3528;13910;3098;12426;2851
127856;-73.51931863;45.60302359;4620002.00;303293;5051458;2;27.24;54.5;0;0;0;0;0;0;0;0;67;20;48510;14365;11114;3278;9670;2823;9062;2720
95815;-73.58206443;45.45907556;4620086.00;298382;5035464;2;28.63;57.3;7;2;125;30;0;0;0;0;91;21;38738;9436;8291;2073;7794;1912;7551;1817
45788;-73.54751809;45.55398355;4620014.01;301090;5046009;1;33.16;33.2;11;3;241;52;0;0;0;0;115;22;65252;13556;15319;3279;13030;2680;11576;2339
15831;-73.59050453;45.52357007;4620171.00;297730;5042632;1;35.12;35.1;38;11;662;177;0;0;0;0;132;38;93528;26693;24072;7039;19088;5665;16491;4596
210504;-73.59339112;45.56605802;4620254.00;297510;5047354;2;21.11;42.2;3;0;41;0;0;0;0;0;119;39;95267;35629;23842;8903;19045;7130;16220;6090
84870;-73.63190339;45.46865727;4620099.00;294486;5036534;2;19.54;39.1;6;1;78;15;0;0;0;0;101;26;74123;13753;18783;3355;15076;2752;13024;2498
58135;-73.56070502;45.5846256;4620195.02;300063;5049415;2;27.24;54.5;1;0;35;0;0;0;0;0;71;19;53246;13923;14201;3916;10726;2804;9212;2341
199280;-73.55718055;45.5464295;4620187.01;300335;5045170;5;21.34;106.7;15;4;292;64;0;0;0;0;118;33;75848;23622;18316;5486;15043;4722;13402;4177
13139;-73.62982708;45.53906336;4620228.00;294661;5044358;2;19.57;39.1;16;4;201;60;1;0;26;0;90;25;41634;13614;11303;3608;8628;2940;6857;2206
12311;-73.67015228;45.54009922;4620280.00;291512;5044479;1;35.65;35.7;0;0;0;0;2;0;42;0;75;17;49778;7443;12969;1934;9741;1413;8662;1306
161396;-73.61435915;45.53915188;4620233.00;295869;5044366;2;19.57;39.1;32;8;471;132;0;0;0;0;115;43;62645;21215;14796;4591;13289;4426;11520;4066
166755;-73.52389489;45.60250983;4620004.00;302936;5051401;1;25.82;25.8;0;0;0;0;0;0;0;0;77;19;73337;12677;16985;2859;14703;2496;13545;2412
94076;-73.64722653;45.53823241;4620267.00;293302;5044268;3;30.37;91.1;1;0;15;0;1;0;26;0;98;21;49675;8788;14630;2346;9487;1643;8048;1439
16715;-73.5991702;45.45023446;4620092.00;297043;5034483;2;17.18;34.4;1;0;15;0;0;0;0;0;76;14;42241;7375;10119;1839;8359;1456;7921;1360
141635;-73.65842126;45.46649993;4620382.01;292412;5036298;2;28.75;57.5;0;0;0;0;0;0;0;0;86;11;46586;5060;12260;1310;9040;984;8298;902
25392;-73.55087656;45.58541325;4620191.00;300830;5049502;2;22.89;45.8;2;0;34;0;0;0;0;0;86;12;56462;12853;14809;3372;11225;2499;9751;2200
29126;-73.63416077;45.54684194;4620238.00;294324;5045223;4;29.57;118.3;12;4;162;49;0;0;0;0;122;36;52564;14225;15016;4031;10266;2747;8648;2435
189191;-73.56471805;45.53049836;4620149.00;299745;5043400;4;25.64;102.6;36;11;638;206;0;0;0;0;142;36;81611;20584;20582;5690;16182;3999;14486;3445
173126;-73.61398877;45.49524902;4620115.02;295891;5039487;1;27.57;27.6;3;1;65;27;0;0;0;0;62;26;66249;24671;16108;5743;13353;4971;11586;4408
68408;-73.54309125;45.61047666;4620194.00;301439;5052287;3;18.47;55.4;0;0;0;0;0;0;0;0;65;17;48028;12909;11171;2999;9861;2682;8604;2278
31298;-73.64525438;45.53813595;4620267.00;293456;5044257;2;19.01;38;2;0;30;0;0;0;0;0;100;26;52612;12275;15282;3523;10100;2261;8532;1979
92417;-73.65764866;45.56544752;4620277.00;292494;5047294;2;21.56;43.1;3;1;30;15;0;0;0;0;75;28;55011;17964;15676;5231;10155;3284;9036;2921
80425;-73.58744088;45.55392397;4620202.00;297973;5046005;1;27.03;27;16;4;263;53;0;0;0;0;88;18;59203;15956;15106;4308;11918;3263;10189;2635
123501;-73.62991169;45.50907161;4620122.00;294649;5041025;1;35.06;35.1;4;2;92;38;1;0;122;0;70;18;47098;10340;11790;2652;9254;2036;8362;1884
124998;-73.59253201;45.53435751;4620210.00;297573;5043831;1;28.18;28.2;34;5;610;118;0;0;0;0;121;23;67361;10147;18130;2822;13312;1877;11737;1754
78407;-73.60429864;45.47202425;4620094.01;296645;5036905;2;29.34;58.7;4;1;47;19;1;1;80;80;102;27;80504;24608;19403;6010;16392;5034;14061;4254
61168;-73.56847882;45.53837874;4620152.00;299452;5044276;2;29.77;59.5;26;6;462;119;0;0;0;0;139;32;77677;16466;19550;3828;15211;3324;13952;3058
161901;-73.55487215;45.52991861;4620037.00;300514;5043335;2;20.81;41.6;24;7;384;101;0;0;0;0;124;32;77444;18512;18571;3977;15458;3765;14121;3570
149359;-73.5507902;45.54647751;4620029.00;300834;5045175;1;26.84;26.8;13;5;252;69;0;0;0;0;112;29;68638;16379;15880;3662;13750;3263;12231;3012
262178;-73.53133415;45.60997659;4620194.00;302356;5052231;2;22.89;45.8;0;0;0;0;0;0;0;0;60;14;52304;8027;12067;2011;10734;1545;9423;1483
27255;-73.63201291;45.4772237;4620105.00;294479;5037486;1;27.94;27.9;5;0;75;0;0;0;0;0;113;30;74976;16931;18617;4109;15202;3493;12978;2955
18907;-73.65108745;45.56943365;4620273.00;293007;5047736;1;35.65;35.7;2;0;30;0;0;0;0;0;83;25;52946;15212;16039;4571;9507;2725;8424;2456
162622;-73.63128847;45.53977256;4620227.00;294547;5044437;2;29.66;59.3;16;5;209;64;0;0;0;0;102;29;47408;14450;13066;3875;9627;3115;7763;2322
146500;-73.63921261;45.54411839;4620226.00;293929;5044921;2;19.57;39.1;9;3;124;49;0;0;0;0;121;38;55931;20764;15823;6384;11029;4004;9217;3288
74196;-73.62986146;45.48722346;4620113.00;294649;5038597;2;19.64;39.3;2;1;24;19;0;0;0;0;110;27;66316;20479;16406;4996;13215;4149;11845;3718
109419;-73.65902004;45.57474989;4620276.00;292389;5048328;4;26.39;105.6;0;0;0;0;0;0;0;0;43;12;30199;11841;8314;3322;5652;2217;4987;1934
103174;-73.59823798;45.54650055;4620207.00;297129;5045181;1;28.18;28.2;23;9;339;130;0;0;0;0;112;29;62307;18345;15789;4723;12504;3755;11178;3239
131411;-73.63300778;45.49777501;4620117.00;294405;5039770;2;30.37;60.7;7;3;117;51;0;0;0;0;92;25;64418;21176;15982;5400;12760;4154;11304;3618
68638;-73.56486074;45.58778172;4620195.02;299739;5049766;4;28.69;114.8;0;0;0;0;0;0;0;0;73;19;57910;14155;14443;3601;12007;2946;10109;2478
151825;-73.6437677;45.57778453;4620274.00;293580;5048663;1;29.31;29.3;0;0;0;0;0;0;0;0;86;22;57332;16624;15734;4202;10759;3214;9359;2764
65124;-73.57344798;45.51946104;4620135.00;299062;5042174;1;35.12;35.1;44;13;765;207;0;0;0;0;132;25;80019;15119;20328;3881;16392;3178;14145;2646
173678;-73.65713046;45.46219143;4620381.00;292512;5035819;1;28.09;28.1;0;0;0;0;0;0;0;0;69;22;36885;6635;9633;1805;7306;1302;6481;1136
161436;-73.58796047;45.48465385;4620350.00;297924;5038307;1;25.6;25.6;14;3;226;27;0;0;0;0;115;16;84843;14118;20780;3687;17158;2883;14827;2106
149723;-73.58003613;45.51664911;4620138.00;298547;5041862;1;27.55;27.6;42;13;707;227;0;0;0;0;111;23;85088;16854;21478;4082;17387;3572;15120;3048
111180;-73.62291085;45.52653626;4620221.00;295199;5042965;2;25.66;51.3;12;4;165;61;1;0;26;0;84;30;58513;20882;14319;5020;11584;4096;10752;3862
155133;-73.57445796;45.52822483;4620146.00;298984;5043148;1;27.55;27.6;46;12;810;236;0;0;0;0;138;35;77256;17996;19938;4334;15285;3564;13636;3288
185675;-73.56814538;45.5485471;4620187.02;299479;5045406;3;26.21;78.6;15;2;258;30;0;0;0;0;97;32;53992;20482;13187;5190;10569;3942;9531;3529
73302;-73.52300021;45.60901576;4620003.00;303006;5052124;3;25.48;76.4;0;0;0;0;0;0;0;0;70;10;54350;6999;12683;1767;10875;1351;10004;1285
157967;-73.58132399;45.56653516;4620200.00;298452;5047406;1;24.69;24.7;7;2;133;30;0;0;0;0;102;23;84207;17961;21436;4572;17201;3704;14386;3091
131996;-73.53644273;45.55964758;4620015.00;301955;5046638;1;33.16;33.2;6;2;142;42;0;0;0;0;72;21;29216;8952;6777;2016;5832;1807;5493;1693
110321;-73.61719056;45.4782297;4620108.00;295638;5037596;3;20.34;61;6;3;73;41;0;0;0;0;116;32;71578;20578;17950;5432;14485;4082;12119;3372
136220;-73.65529262;45.45881951;4620098.00;292655;5035444;2;19.54;39.1;0;0;0;0;0;0;0;0;58;20;31169;7151;7997;1793;6291;1418;5460;1288
58172;-73.62432111;45.51584464;4620367.00;295087;5041777;5;17.47;87.4;5;1;76;11;1;0;122;0;86;25;51628;13285;12366;3249;10246;2656;9648;2460
95198;-73.54005459;45.55908847;4620014.01;301673;5046576;2;26.33;52.7;8;2;169;42;0;0;0;0;88;25;39707;11554;9400;2660;7910;2288;7201;2198
100637;-73.59995938;45.54228782;4620209.00;296994;5044713;2;19.57;39.1;28;6;448;77;0;0;0;0;122;20;65423;14583;16831;4044;13175;2998;11641;2483
93415;-73.63533063;45.57004729;4620263.00;294237;5047802;3;16.38;49.1;0;0;0;0;0;0;0;0;55;15;37118;7223;11945;2693;6506;1170;5573;1000
197790;-73.57240791;45.57678125;4620197.00;299149;5048544;3;15.75;47.3;3;1;73;23;0;0;0;0;111;22;81263;14273;20499;3645;16632;2948;14295;2564
62712;-73.5476825;45.58179731;4620191.00;301079;5049100;1;28.63;28.6;2;1;34;15;0;0;0;0;78;27;43197;17155;11003;4343;8494;3368;7548;2995
63197;-73.60905459;45.54401619;4620247.00;296284;5044906;1;28.18;28.2;27;6;405;88;0;0;0;0;133;30;63445;11738;14919;2576;12968;2376;11740;2238
169726;-73.53267501;45.60079798;4620192.00;302251;5051211;1;28.63;28.6;0;0;0;0;0;0;0;0;86;34;87592;39970;20584;9444;17690;8211;15980;7137
136829;-73.64523237;45.51465917;4620401.00;293453;5041648;1;33.71;33.7;0;0;0;0;2;1;244;122;40;19;26512;14545;6359;3440;5198;2875;4611;2526
