idFeuillet,lng,lat,SRIDU,mtmx,mtmy,popLogi,facteurLogement,popPonderee
120576,-73.5503865734,45.5533884272,4620014.01,300866,5045943,2,23.25,46.5
120584,-73.5962165882,45.5176534511,4620363.00,297283,5041975,2,19.9,39.8
120597,-73.619228076,45.5527434286,4620240.00,295491,5045877,2,23.09,46.2
120601,-73.6077765916,45.5520709319,4620242.00,296385,5045801,1,28.18,28.2
120617,-73.6263787373,45.503028628,4620123.00,294924,5040353,1,35.06,35.1
120621,-73.5276773927,45.6042456384,4620004.00,302641,5051594,4,24.17,96.7
120634,-73.5921776643,45.5604080542,4620252.00,297604,5046726,2,21.11,42.2
120640,-73.5672278643,45.5201487512,4620144.00,299548,5042250,1,43.13,43.1
120642,-73.6108390551,45.4941273116,4620115.02,296137,5039362,1,27.57,27.6
120672,-73.637498139,45.486926568,4620111.00,294052,5038565,1,25.95,26.0
120694,-73.5484389657,45.5524624394,4620030.00,301018,5045840,2,20.81,41.6
120697,-73.6526250461,45.5127148723,4620403.00,292875,5041433,4,17.08,68.3
120700,-73.5293320091,45.6059638949,4620194.00,302512,5051785,1,28.63,28.6
120705,-73.5732301586,45.529161454,4620147.00,299080,5043252,1,35.12,35.1
120712,-73.5876308534,45.4535643438,4620089.00,297946,5034852,1,25.18,25.2
120714,-73.5900589711,45.4609052336,4620087.00,297757,5035668,2,17.64,35.3
120739,-73.5834021564,45.5164577391,4620138.00,298284,5041841,1,43.13,43.1
120759,-73.5980847295,45.5688345731,4620254.00,297144,5047663,1,28.89,28.9
120762,-73.5732171478,45.5487329249,4620181.00,299083,5045427,4,21.34,85.4
120765,-73.5881748575,45.523661876,4620162.00,297912,5042642,2,29.77,59.5
120777,-73.7193288045,45.5283354836,4620287.01,287668,5043181,1,35.65,35.7
120784,-73.5835096387,45.5371989559,4620177.00,298278,5044146,1,35.12,35.1
120792,-73.5604283164,45.481909208,4620073.00,300076,5038000,2,17.64,35.3
120796,-73.6701110471,45.5476579066,4620280.00,291517,5045319,2,28.72,57.4
120805,-73.5808821755,45.5264657733,4620159.00,298482,5042953,1,27.55,27.6
120806,-73.5597718287,45.5505674176,4620187.02,300133,5045630,1,27.03,27.0
120826,-73.6216932519,45.514002792,4620125.00,295292,5041572,4,20.8,83.2
120830,-73.5653561729,45.5287613028,4620149.00,299695,5043207,2,17.86,35.7
120831,-73.595792461,45.4486985941,4620090.00,297307,5034312,1,25.18,25.2
120837,-73.7303978286,45.5239854666,4620287.02,286802,5042700,2,19.32,38.6
120839,-73.6438544445,45.5716115797,4620273.00,293572,5047977,2,19.01,38.0
120845,-73.6352085323,45.5298247798,4620222.00,294239,5043332,3,18.5,55.5
120855,-73.5491371433,45.5452904501,4620029.00,300963,5045043,2,30.45,60.9
120862,-73.5725849537,45.5451159872,4620181.00,299132,5045025,2,28.09,56.2
120868,-73.5165522638,45.611842327,4620002.00,303509,5052438,4,26.81,107.2
120877,-73.6136483808,45.5422750247,4620245.00,295925,5044713,2,24.86,49.7
120881,-73.6880915165,45.5437874149,4620282.00,290112,5044892,6,26.39,158.3
120883,-73.5847020192,45.4870589038,4620350.00,298179,5038574,2,27.27,54.5
120886,-73.6513247651,45.4859912455,4620370.00,292971,5038463,2,17.29,34.6
120891,-73.6273579219,45.5003010153,4620123.00,294847,5040050,1,35.06,35.1
120892,-73.5928699435,45.5607494304,4620252.00,297550,5046764,1,21.16,21.2
120894,-73.6012786766,45.5139417301,4620360.00,296887,5041563,2,19.22,38.4
120913,-73.5654083502,45.5737620416,4620196.00,299695,5048208,2,18.21,36.4
120915,-73.5713560247,45.5353535283,4620151.00,299227,5043940,1,27.55,27.6
120932,-73.6129616739,45.5638447542,4620256.00,295982,5047110,4,17.5,70.0
120942,-73.5662732761,45.5465865564,4620187.02,299625,5045188,4,21.34,85.4
120946,-73.6591451711,45.4783499204,4620383.02,292358,5037615,2,28.75,57.5
120953,-73.6018636393,45.4763547137,4620352.00,296836,5037386,5,47.85,239.3
120976,-73.6321761793,45.4649945718,4620099.00,294464,5036127,1,35.86,35.9
120995,-73.6328105616,45.5009696885,4620118.00,294421,5040125,2,21.06,42.1
121003,-73.6386360609,45.5752533528,4620274.00,293980,5048381,2,21.56,43.1
121004,-73.6701086008,45.5426008295,4620280.00,291516,5044757,2,28.72,57.4
121008,-73.6314869688,45.5205517782,4620400.00,294528,5042301,4,17.08,68.3
121011,-73.5883229897,45.4546706271,4620089.00,297892,5034975,3,18.44,55.3
121014,-73.6136436431,45.5462793019,4620244.00,295926,5045158,6,29.57,177.4
121028,-73.6002845412,45.5595193877,4620251.01,296971,5046628,1,21.16,21.2
121035,-73.6424859124,45.4558936938,4620098.00,293656,5035117,2,17.73,35.5
121044,-73.5839244933,45.523422121,4620161.00,298244,5042615,1,27.55,27.6
121048,-73.6762676253,45.546559771,4620281.00,291036,5045198,2,28.72,57.4
121072,-73.6702318373,45.5367607018,4620268.01,291505,5044108,2,28.72,57.4
121074,-73.5591726152,45.5287556748,4620048.00,300178,5043206,1,33.16,33.2
121108,-73.5641769256,45.4824560697,4620076.00,299783,5038061,1,25.18,25.2
121113,-73.5861998703,45.5213058027,4620161.00,298066,5042380,1,43.13,43.1
121130,-73.5423102108,45.5777411887,4620012.02,301498,5048649,1,34.08,34.1
121131,-73.6146352947,45.5427149586,4620245.00,295848,5044762,3,18.5,55.5
121133,-73.5127406056,45.5953219898,4620005.00,303806,5050602,2,22.88,45.8
121150,-73.6393879325,45.4854845245,4620111.00,293904,5038405,2,30.37,60.7
121161,-73.581029311,45.5665173769,4620200.00,298475,5047404,4,21.34,85.4
121172,-73.5821312779,45.549086798,4620182.00,298387,5045467,1,27.03,27.0
121192,-73.5831259553,45.4592367686,4620086.00,298299,5035482,1,28.46,28.5
121195,-73.6232817172,45.4735890712,4620104.00,295161,5037081,4,28.2,112.8
121197,-73.6472859929,45.4874182806,4620111.00,293287,5038621,2,30.37,60.7
121199,-73.534436197,45.5461056803,4620021.00,302111,5045133,1,26.2,26.2
121200,-73.6362696276,45.4549204417,4620094.01,294142,5035008,1,25.34,25.3
121213,-73.5830365272,45.5289387853,4620159.00,298314,5043228,3,28.4,85.2
121231,-73.6050993786,45.5312332028,4620216.00,296591,5043485,2,24.86,49.7
121256,-73.6034953338,45.5501672397,4620242.00,296719,5045589,4,19.05,76.2
121264,-73.6493898835,45.4654232808,4620101.01,293118,5036177,3,24.71,74.1
121268,-73.6479673378,45.4593601468,4620098.00,293228,5035503,6,28.2,169.2
121273,-73.6446125612,45.4725382317,4620101.02,293493,5036967,3,24.71,74.1
121278,-73.6017899237,45.4567200781,4620093.00,296839,5035204,2,17.18,34.4
121281,-73.5538946954,45.5788610997,4620190.01,300594,5048774,1,28.63,28.6
121284,-73.5516266682,45.5788711455,4620190.01,300771,5048775,2,20.63,41.3
121298,-73.5510854712,45.575542013,4620190.01,300813,5048405,2,20.63,41.3
121302,-73.6403819337,45.4530347735,4620094.01,293820,5034799,2,17.73,35.5
121306,-73.598266264,45.5627335485,4620252.00,297129,5046985,5,25.07,125.4
121312,-73.7152905516,45.5268854262,4620287.01,287983,5043019,4,26.39,105.6
121315,-73.6239075179,45.5373422477,4620231.00,295123,5044166,1,35.8,35.8
121330,-73.5951589028,45.5204438426,4620168.00,297366,5042285,1,27.55,27.6
121339,-73.5650944435,45.5349343442,4620150.00,299716,5043893,2,29.77,59.5
121342,-73.5730010103,45.5598460246,4620185.00,299101,5046662,2,19.94,39.9
121346,-73.5335534925,45.5476716578,4620021.00,302180,5045307,2,30.45,60.9
121349,-73.5974300235,45.5458353646,4620207.00,297192,5045107,2,24.86,49.7
121355,-73.6226846942,45.4754793939,4620104.00,295208,5037291,2,17.73,35.5
121376,-73.6404890554,45.4652816004,4620100.00,293814,5036160,2,17.73,35.5
121380,-73.5260468209,45.5988650538,4620007.00,302768,5050996,2,20.63,41.3
121392,-73.6184960967,45.4969451362,4620127.01,295539,5039676,1,27.57,27.6
121406,-73.6195253733,45.5479829878,4620239.00,295467,5045348,4,30.7,122.8
121410,-73.5957006433,45.537972252,4620210.00,297326,5044233,2,19.57,39.1
121412,-73.649932082,45.5781905328,4620275.00,293099,5048709,4,26.39,105.6
121427,-73.6060831043,45.5233047099,4620165.00,296513,5042604,1,43.13,43.1
121431,-73.5733570281,45.5578121712,4620185.00,299073,5046436,2,18.21,36.4
121456,-73.651092177,45.542519584,4620267.00,293001,5044745,4,18.76,75.0
121462,-73.6512972374,45.5759931444,4620275.00,292992,5048465,3,18.41,55.2
121463,-73.5500413827,45.582948084,4620191.00,300895,5049228,4,28.69,114.8
121475,-73.590934541,45.5203213059,4620163.00,297696,5042271,2,29.77,59.5
121502,-73.7458912523,45.5160525674,4620288.00,285589,5041822,1,25.84,25.8
121514,-73.6448315235,45.4931084399,4620112.01,293480,5039253,1,35.06,35.1
121520,-73.6468000159,45.467775244,4620101.01,293321,5036438,1,25.34,25.3
121527,-73.6403802397,45.4678103095,4620100.00,293823,5036441,3,24.71,74.1
121562,-73.5720892543,45.5480407686,4620181.00,299171,5045350,4,21.34,85.4
121581,-73.5612399222,45.5461934377,4620187.02,300018,5045144,1,24.69,24.7
121583,-73.6049187773,45.544272015,4620209.00,296607,5044934,3,30.83,92.5
121584,-73.514344115,45.6005048091,4620005.00,303681,5051178,2,20.63,41.3
121592,-73.5592137388,45.5801272281,4620195.02,300179,5048915,3,15.29,45.9
121597,-73.5399112451,45.5556421545,4620017.00,301684,5046193,1,26.84,26.8
121608,-73.5937449232,45.4628909355,4620087.00,297469,5035889,2,17.18,34.4
121618,-73.598009166,45.5401119076,4620211.00,297146,5044471,2,23.09,46.2
121621,-73.6263859513,45.4719299588,4620102.00,294918,5036897,1,25.34,25.3
121625,-73.5994738642,45.5429091345,4620209.00,297032,5044782,2,19.57,39.1
121630,-73.5803282508,45.5240455959,4620140.00,298525,5042684,1,27.55,27.6
121637,-73.5650915554,45.5878985633,4620195.02,299721,5049779,3,25.48,76.4
121643,-73.5740929937,45.4842497605,4620078.00,299008,5038261,3,18.44,55.3
121649,-73.6411171409,45.532463159,4620224.00,293778,5043626,1,28.18,28.2
121652,-73.6433142203,45.5002101234,4620119.00,293600,5040042,3,30.62,91.9
121662,-73.6052416372,45.5319979345,4620216.00,296580,5043570,1,28.18,28.2
121668,-73.6605276474,45.5462500345,4620269.00,292265,5045161,1,35.65,35.7
121670,-73.6305851808,45.4627017861,4620097.02,294588,5035872,2,29.34,58.7
121683,-73.6512222505,45.4572322377,4620098.00,292973,5035267,3,20.34,61.0
121710,-73.6367184812,45.4766422592,4620102.00,294111,5037422,2,29.34,58.7
121734,-73.6068588705,45.4732546745,4620095.00,296445,5037042,3,20.34,61.0
121760,-73.5385932525,45.5575142633,4620015.00,301787,5046401,3,29.95,89.9
121766,-73.5636627975,45.548387713,4620187.02,299829,5045388,3,26.21,78.6
121777,-73.5625344974,45.4778767612,4620074.00,299911,5037552,1,28.46,28.5
121799,-73.5796195654,45.5298500552,4620158.00,298581,5043329,1,43.13,43.1
121813,-73.6719223423,45.5410773897,4620280.00,291374,5044588,1,25.84,25.8
121827,-73.6271204662,45.548289731,4620239.00,294874,5045383,2,24.86,49.7
121829,-73.5688032046,45.5208766838,4620144.00,299425,5042331,2,29.77,59.5
121832,-73.5482499716,45.5411425812,4620028.00,301032,5044582,4,33.15,132.6
121836,-73.6319495654,45.4939249082,4620117.00,294487,5039342,1,27.57,27.6
121837,-73.5268409173,45.5975241263,4620007.00,302706,5050847,3,24.39,73.2
121870,-73.5146275315,45.6059127345,4620001.00,303659,5051779,2,28.95,57.9
121874,-73.5753068416,45.5791189405,4620195.01,298923,5048804,2,28.09,56.2
121908,-73.7191829368,45.5303334061,4620287.01,287680,5043403,3,26.01,78.0
121918,-73.601756698,45.5448147774,4620209.00,296854,5044994,1,28.18,28.2
121923,-73.6284529841,45.5429342143,4620236.00,294769,5044788,2,22.37,44.7
121936,-73.5989449181,45.5260736235,4620171.00,297071,5042911,2,26.84,53.7
121939,-73.5698513369,45.5816869244,4620195.01,299349,5049089,1,27.03,27.0
121951,-73.5995526567,45.5367631776,4620211.00,297025,5044099,2,29.66,59.3
121976,-73.6013200121,45.5583576878,4620251.01,296890,5046499,1,21.16,21.2
121979,-73.5895501979,45.5433312697,4620208.00,297807,5044828,2,29.66,59.3
121989,-73.5986023418,45.5205039111,4620165.00,297097,5042292,1,27.55,27.6
121991,-73.5529766751,45.5428321803,4620029.00,300663,5044770,1,33.16,33.2
121997,-73.606548633,45.5257878341,4620167.00,296477,5042880,3,28.4,85.2
121999,-73.6233243613,45.5341574527,4620232.00,295168,5043812,2,19.57,39.1
122005,-73.6017753369,45.4770386763,4620352.00,296843,5037462,2,20.94,41.9
122019,-73.514226275,45.5907236893,4620008.00,303690,5050091,1,25.82,25.8
122022,-73.5841373917,45.5202545273,4620139.00,298227,5042263,4,25.64,102.6
122027,-73.5947739825,45.4588767566,4620088.00,297388,5035443,2,28.63,57.3
122040,-73.549257554,45.5511933216,4620030.00,300954,5045699,1,33.16,33.2
122042,-73.5971258284,45.4881468274,4620355.00,297208,5038696,4,47.85,191.4
122043,-73.5929205398,45.4592472179,4620088.00,297533,5035484,1,25.18,25.2
122056,-73.547112572,45.5285183288,4620039.00,301120,5043179,2,26.33,52.7
122068,-73.6254091493,45.4985934685,4620127.01,294999,5039860,2,20.01,40.0
122069,-73.6771999748,45.5498337314,4620281.00,290964,5045562,3,30.68,92.0
122081,-73.5339293526,45.5550951886,4620017.00,302151,5046132,3,25.63,76.9
122082,-73.6270084163,45.4757446225,4620105.00,294870,5037321,1,27.94,27.9
122115,-73.6347933998,45.5168225845,4620400.00,294269,5041887,4,17.08,68.3
122170,-73.6303913036,45.5560336263,4620264.02,294620,5046244,2,19.01,38.0
122172,-73.561780282,45.5484697319,4620187.02,299976,5045397,2,19.94,39.9
122180,-73.6599953412,45.5572377713,4620278.00,292309,5046382,1,25.84,25.8
122184,-73.6449809175,45.5164231774,4620403.00,293473,5041844,3,19.35,58.1
122222,-73.6122446544,45.5447239683,4620244.00,296035,5044985,3,27.2,81.6
122225,-73.6049561907,45.44730477,4620090.00,296590,5034158,1,25.18,25.2
122234,-73.5843215144,45.5492471727,4620204.00,298216,5045485,2,26.13,52.3
122244,-73.6655426937,45.4659409231,4620382.02,291855,5036237,2,24.15,48.3
122257,-73.5782660205,45.4862266384,4620067.00,298682,5038481,2,28.63,57.3
122260,-73.6489267323,45.580810356,4620275.00,293178,5049000,3,30.68,92.0
122282,-73.6475806694,45.5757010618,4620275.00,293282,5048432,1,25.84,25.8
122285,-73.5960985224,45.5610707002,4620252.00,297298,5046800,4,29.17,116.7
122286,-73.5668631242,45.5688211204,4620196.00,299581,5047659,2,19.94,39.9
122290,-73.6256199157,45.5818101797,4620259.00,294997,5049108,2,28.56,57.1
122299,-73.607269885,45.4741721339,4620095.00,296413,5037144,3,19.51,58.5
122330,-73.6795660826,45.5367554089,4620282.00,290776,5044109,3,30.68,92.0
122341,-73.5658306087,45.5732848882,4620196.00,299662,5048155,1,24.69,24.7
122363,-73.6379614482,45.5456766264,4620237.00,294027,5045094,1,32.22,32.2
122365,-73.5945123255,45.5165300728,4620363.00,297416,5041850,2,19.9,39.8
122376,-73.5436926203,45.5428181118,4620024.00,301388,5044768,2,21.31,42.6
122381,-73.617886456,45.4684476354,4620097.01,295582,5036509,4,16.92,67.7
122392,-73.6448668761,45.5717182801,4620273.00,293493,5047989,5,26.39,132.0
122410,-73.6518520991,45.5393961417,4620267.00,292941,5044398,3,18.41,55.2
122448,-73.5870326555,45.5300876043,4620173.00,298002,5043356,3,29.84,89.5
122457,-73.5982284456,45.5483812169,4620206.00,297130,5045390,2,19.94,39.9
122504,-73.6280224636,45.5055733529,4620123.00,294796,5040636,2,30.37,60.7
122530,-73.6305907645,45.4817335636,4620110.00,294591,5037987,1,27.57,27.6
122539,-73.604689641,45.5450100911,4620209.00,296625,5045016,2,24.86,49.7
122548,-73.6043197548,45.5388915386,4620212.00,296653,5044336,2,29.66,59.3
122563,-73.5245857647,45.5993962759,4620007.00,302882,5051055,4,28.69,114.8
122575,-73.6106221884,45.540181375,4620247.00,296161,5044480,1,35.8,35.8
122590,-73.5632927123,45.5495577052,4620187.02,299858,5045518,2,28.09,56.2
122596,-73.5987979557,45.5225643759,4620169.00,297082,5042521,2,29.77,59.5
122600,-73.5958814705,45.4559603175,4620092.00,297301,5035119,3,18.44,55.3
122614,-73.5881564466,45.5446551135,4620205.00,297916,5044975,2,18.21,36.4
122631,-73.5420648326,45.5751677615,4620013.00,301517,5048363,3,15.29,45.9
122633,-73.70385346,45.5396931115,4620284.00,288880,5044440,4,18.76,75.0
122652,-73.6207035858,45.5180531265,4620367.00,295370,5042022,1,27.14,27.1
122656,-73.535812242,45.5955060509,4620192.00,302006,5050623,1,28.63,28.6
122663,-73.6444015403,45.4900675086,4620111.00,293513,5038915,1,27.57,27.6
122678,-73.5881980557,45.4729466619,4620083.00,297904,5037006,1,35.59,35.6
122684,-73.6058822079,45.5526845914,4620249.00,296533,5045869,1,21.16,21.2
122688,-73.6718617652,45.4665074938,4620383.01,291361,5036301,5,24.52,122.6
122696,-73.6526671403,45.514082575,4620403.00,292872,5041585,4,24.95,99.8
122701,-73.5431046551,45.57774989,4620012.02,301436,5048650,2,22.88,45.8
122706,-73.5738335463,45.5304388367,4620147.00,299033,5043394,2,29.77,59.5
122714,-73.6275463812,45.4817550004,4620110.00,294829,5037989,1,27.57,27.6
122725,-73.6388734901,45.5676134886,4620263.00,293960,5047532,3,27.29,81.9
122737,-73.5132013799,45.5925234704,4620006.00,303770,5050291,4,28.69,114.8
122740,-73.6021084878,45.5481438573,4620242.00,296827,5045364,1,35.8,35.8
122744,-73.5375624609,45.5483902786,4620021.00,301867,5045387,1,33.16,33.2
122746,-73.5785008964,45.4803324848,4620079.00,298663,5037826,1,35.59,35.6
122763,-73.6225877373,45.4779540779,4620106.00,295216,5037566,2,17.6,35.2
122801,-73.6439472936,45.5778652933,4620274.00,293566,5048672,1,29.31,29.3
122811,-73.5867763638,45.5465818199,4620205.00,298024,5045189,1,27.03,27.0
122813,-73.5998499567,45.4804417968,4620352.00,296994,5037840,3,21.46,64.4
122821,-73.5891985265,45.5476867527,4620205.00,297835,5045312,4,21.34,85.4
122827,-73.5605599175,45.5688606291,4620190.02,300073,5047663,2,18.21,36.4
122835,-73.6287112511,45.5045827519,4620123.00,294742,5040526,1,27.57,27.6
122860,-73.6035270053,45.5255566542,4620169.00,296713,5042854,2,17.86,35.7
122863,-73.6635999954,45.5502589441,4620270.00,292026,5045607,1,35.65,35.7
122866,-73.6078593261,45.5484535147,4620242.00,296378,5045399,5,24.2,121.0
122868,-73.6439572249,45.4964479678,4620112.01,293549,5039624,2,30.37,60.7
122876,-73.6392620718,45.470745184,4620100.00,293911,5036767,1,25.34,25.3
122887,-73.5422458806,45.5432055857,4620024.00,301501,5044811,1,26.84,26.8
122897,-73.5688372073,45.5487536449,4620186.00,299425,5045429,2,26.13,52.3
122905,-73.6344670109,45.5463736671,4620237.00,294300,5045171,2,24.86,49.7
122920,-73.6397542674,45.4887775117,4620112.02,293876,5038771,1,35.06,35.1
122932,-73.6093376993,45.5381219842,4620214.00,296261,5044251,1,28.18,28.2
122933,-73.6045962876,45.549914283,4620242.00,296633,5045561,2,19.57,39.1
122939,-73.6474561542,45.4594687898,4620098.00,293268,5035515,4,23.61,94.4
122949,-73.6301065008,45.493639072,4620116.00,294631,5039310,5,20.8,104.0
122951,-73.5650227182,45.5837773814,4620195.02,299726,5049321,2,22.88,45.8
122962,-73.626913726,45.4848421775,4620109.00,294879,5038332,2,30.37,60.7
122966,-73.610113615,45.5223560639,4620364.00,296198,5042499,1,28.09,28.1
123057,-73.5928808732,45.4506626749,4620089.00,297535,5034530,1,28.46,28.5
123058,-73.584648437,45.5366762119,4620176.00,298189,5044088,1,27.55,27.6
123063,-73.6269923554,45.5823845538,4620259.00,294890,5049172,5,24.84,124.2
123068,-73.6591834584,45.4556016898,4620381.00,292350,5035087,5,20.82,104.1
123069,-73.6123155501,45.5224439042,4620365.00,296026,5042509,2,26.94,53.9
123072,-73.6629062557,45.4607795782,4620381.00,292060,5035663,4,30.76,123.0
123092,-73.5940424091,45.5417799406,4620209.00,297456,5044656,2,29.66,59.3
123093,-73.6190250261,45.5414956893,4620234.00,295505,5044627,3,18.5,55.5
123109,-73.5969694985,45.5535743432,4620203.00,297229,5045967,3,15.75,47.3
123142,-73.6555642154,45.4692393961,4620380.00,292636,5036602,1,30.67,30.7
123186,-73.6279244465,45.5018481129,4620123.00,294803,5040222,2,30.37,60.7
123196,-73.5672690881,45.5761995049,4620195.01,299550,5048479,4,20.51,82.0
123222,-73.5879484301,45.4604659517,4620086.00,297922,5035619,4,23.43,93.7
123258,-73.5485285051,45.5820848995,4620191.00,301013,5049132,1,28.63,28.6
123262,-73.5337813304,45.5859414856,4620011.00,302164,5049560,2,22.88,45.8
123273,-73.6757194605,45.5350337019,4620268.01,291076,5043917,1,25.84,25.8
123283,-73.6318785785,45.4909195087,4620113.00,294492,5039008,2,30.37,60.7
123294,-73.556564094,45.5446841236,4620031.00,300383,5044976,1,26.2,26.2
123302,-73.6648971976,45.5602722406,4620278.00,291927,5046720,1,25.84,25.8
123350,-73.5200771121,45.6090343047,4620003.00,303234,5052126,4,24.18,96.7
123357,-73.585794932,45.5412285336,4620179.00,298100,5044594,1,34.29,34.3
123374,-73.5926266524,45.4515627326,4620089.00,297555,5034630,1,35.59,35.6
123383,-73.6171567096,45.5482643907,4620244.00,295652,5045379,1,28.18,28.2
123387,-73.6484503844,45.4631478872,4620098.00,293191,5035924,4,28.2,112.8
123392,-73.5796227523,45.5321086479,4620157.00,298581,5043580,1,27.55,27.6
123412,-73.5705806223,45.5296220396,4620147.00,299287,5043303,2,17.86,35.7
123419,-73.580481821,45.4791073148,4620079.00,298508,5037690,3,30.73,92.2
123420,-73.6251007165,45.4806508938,4620110.00,295020,5037866,1,25.95,26.0
123424,-73.620700279,45.4745816605,4620104.00,295363,5037191,3,14.83,44.5
123428,-73.5437710865,45.6108903235,4620194.00,301386,5052333,1,25.82,25.8
123434,-73.5758450258,45.5219880272,4620142.00,298875,5042455,1,27.55,27.6
123443,-73.543823969,45.5470562909,4620026.00,301378,5045239,3,29.95,89.9
123445,-73.6270617071,45.5108295043,4620124.00,294872,5041220,1,35.06,35.1
123451,-73.5350814611,45.5540600305,4620017.00,302061,5046017,1,26.2,26.2
123467,-73.6453051135,45.5677674588,4620273.00,293458,5047550,2,21.56,43.1
123485,-73.5340948655,45.5534484415,4620018.00,302138,5045949,2,21.31,42.6
123486,-73.5313183564,45.5585333022,4620015.00,302355,5046514,1,26.2,26.2
123493,-73.5188459727,45.6079637211,4620003.00,303330,5052007,2,22.88,45.8
123500,-73.5683512399,45.5176195326,4620143.00,299460,5041969,1,35.12,35.1
123501,-73.6299116881,45.5090716069,4620122.00,294649,5041025,1,35.06,35.1
123515,-73.6833104431,45.5345178636,4620283.01,290483,5043861,2,19.01,38.0
123519,-73.6899008932,45.5372965953,4620283.02,289969,5044171,1,29.31,29.3
123535,-73.594648187,45.5364883967,4620210.00,297408,5044068,3,30.83,92.5
123536,-73.6164099939,45.4842864617,4620114.00,295700,5038269,4,34.4,137.6
123543,-73.6035855107,45.5365076372,4620212.00,296710,5044071,4,30.7,122.8
123545,-73.576793865,45.5513670947,4620184.00,298804,5045720,5,20.51,102.6
123567,-73.5706281426,45.5573549754,4620185.00,299286,5046385,2,19.94,39.9
123576,-73.6077129899,45.5388883895,4620213.00,296388,5044336,1,28.18,28.2
123585,-73.6307520017,45.5458740714,4620238.00,294590,5045115,2,24.86,49.7
123587,-73.5583409951,45.578786929,4620190.01,300247,5048766,1,25.82,25.8
123588,-73.6120950127,45.4693803095,4620096.00,296035,5036612,1,35.86,35.9
123618,-73.6580784801,45.5039879844,4620120.00,292447,5040464,3,26.39,79.2
123622,-73.6046639129,45.5725450423,4620258.00,296631,5048076,4,25.07,100.3
123641,-73.5808852396,45.564321886,4620200.00,298486,5047160,2,19.94,39.9
123643,-73.5972381273,45.5162308375,4620363.00,297203,5041817,2,19.22,38.4
123645,-73.5721026627,45.5785541143,4620195.01,299173,5048741,2,16.85,33.7
123648,-73.6189326208,45.5462559212,4620245.00,295513,5045156,1,28.18,28.2
123658,-73.610401862,45.5584572519,4620250.00,296181,5046511,1,21.16,21.2
123664,-73.5658888838,45.5464158099,4620187.02,299655,5045169,5,21.3,106.5
123705,-73.5746589566,45.4865979896,4620078.00,298964,5038522,2,28.63,57.3
123706,-73.5746332555,45.5542839927,4620185.00,298973,5046044,3,22.12,66.4
123707,-73.556797559,45.5349027772,4620033.00,300364,5043889,2,20.81,41.6
123709,-73.670947965,45.5449121567,4620280.00,291451,5045014,1,29.31,29.3
123728,-73.6410012606,45.4963256765,4620119.00,293780,5039610,3,31.1,93.3
123738,-73.5746827123,45.5529432062,4620184.00,298969,5045895,3,19.25,57.8
123746,-73.5315508757,45.5849073189,4620011.00,302338,5049445,4,18.31,73.2
123762,-73.6246297266,45.5164921859,4620367.00,295063,5041849,1,28.09,28.1
123789,-73.5814890739,45.5655272334,4620200.00,298439,5047294,2,19.94,39.9
123793,-73.5543733498,45.5437313607,4620031.00,300554,5044870,2,26.33,52.7
123807,-73.5678140717,45.5499330416,4620187.02,299505,5045560,1,24.69,24.7
123818,-73.5655675872,45.5344211659,4620150.00,299679,5043836,2,29.77,59.5
123826,-73.7018121704,45.5274679336,4620286.00,289036,5043081,6,15.83,95.0
123837,-73.6249845192,45.4685930638,4620103.00,295027,5036526,4,16.92,67.7
123838,-73.5880331061,45.473792646,4620083.00,297917,5037100,3,30.73,92.2
123842,-73.5810821133,45.4784859959,4620079.00,298461,5037621,1,25.18,25.2
123865,-73.7292827719,45.5236547694,4620287.02,286889,5042663,4,18.76,75.0
123871,-73.5943903863,45.4588770743,4620088.00,297418,5035443,1,28.46,28.5
123875,-73.6385562698,45.5584355713,4620264.01,293983,5046512,2,19.01,38.0
123885,-73.6660358636,45.5598026776,4620278.00,291838,5046668,1,25.84,25.8
123893,-73.6488633715,45.5616800041,4620272.00,293179,5046874,1,29.31,29.3
123896,-73.6544132294,45.5768708099,4620275.00,292749,5048563,2,28.72,57.4
123912,-73.5822273336,45.4743818738,4620079.00,298371,5037165,2,28.63,57.3
123921,-73.6218187504,45.4891129927,4620115.01,295278,5038806,3,26.39,79.2
123928,-73.6348716556,45.4906370621,4620112.02,294258,5038977,1,27.57,27.6
123929,-73.6111748,45.4826899507,4620354.00,296109,5038091,3,13.74,41.2
123947,-73.5761966838,45.5169756819,4620136.00,298847,5041898,2,29.77,59.5
123954,-73.6681252461,45.4786250073,4620383.02,291656,5037647,2,28.75,57.5
123955,-73.6182902183,45.5513676556,4620240.00,295564,5045724,4,29.57,118.3
123985,-73.6305837231,45.539566408,4620228.00,294602,5044414,1,28.18,28.2
123986,-73.6569219475,45.5759045716,4620276.00,292553,5048456,1,29.31,29.3
123987,-73.6280478399,45.4998323254,4620123.00,294793,5039998,3,25.91,77.7
124014,-73.6386220007,45.5330691058,4620224.00,293973,5043693,1,32.22,32.2
124062,-73.5462086381,45.6127789978,4620194.00,301196,5052543,3,25.48,76.4
124064,-73.6087471047,45.4841320415,4620354.00,296299,5038251,1,24.59,24.6
124083,-73.6179827354,45.5696795948,4620257.00,295591,5047759,3,16.37,49.1
124102,-73.5427594576,45.544987071,4620025.00,301461,5045009,6,22.04,132.2
124103,-73.5660918943,45.5338719625,4620150.00,299638,5043775,3,29.84,89.5
124141,-73.5624659235,45.5315524199,4620036.00,299921,5043517,2,26.33,52.7
