stop_id,mtmx,mtmy,lat,lng,wheelchair,SRIDU,stop_name,countStopTimes,countStopTimesSemaine,countStopTimesSamedi,countStopTimesDimanche
117133,299661.28,5046463.80,45.558067,-73.565822,1,4620187.02,Pie-IX / Laurier,1222,319,235,198
117136,299642.57,5046497.94,45.558374,-73.566062,1,4620187.02,Pie-IX / Laurier,54,54,0,0
117141,299517.60,5037514.33,45.477535,-73.567566,1,4620078.00,Charlevoix / Grand Trunk,388,78,88,74
117143,299484.61,5037525.14,45.477632,-73.567988,1,4620078.00,Charlevoix / Grand Trunk,443,89,90,88
117151,299724.73,5048946.88,45.580411,-73.565035,1,4620195.02,Lacordaire / Beaubien,670,180,134,117
117152,299708.12,5048960.23,45.580531,-73.565248,1,4620195.02,Beaubien / Lacordaire,910,257,191,154
117153,299690.39,5048936.13,45.580314,-73.565475,2,4620195.02,Lacordaire / Beaubien,685,182,133,122
117154,299707.31,5048919.89,45.580168,-73.565258,1,4620195.02,Beaubien / Lacordaire,959,288,200,157
117161,299562.71,5038548.36,45.48684,-73.567,1,4620078.00,des Seigneurs / Basin,388,78,88,74
117162,299550.40,5038596.38,45.487272,-73.567158,1,4620078.00,William / des Seigneurs,398,78,92,76
117172,299599.61,5042137.52,45.519137,-73.566566,1,4620141.00,Sherbrooke / Saint-Hubert,92,26,28,10
117174,299605.36,5042097.50,45.518777,-73.566492,1,4620141.00,Sherbrooke / Saint-Hubert,58,12,10,12
117191,299596.77,5041260.36,45.511244,-73.566593,1,4620143.00,Saint-Laurent / Ontario,827,204,209,138
117192,299580.69,5041283.05,45.511448,-73.566799,1,4620143.00,Ontario / Saint-Laurent,434,96,88,84
117194,299583.08,5041242.26,45.511081,-73.566768,1,4620143.00,Ontario / Saint-Laurent,393,82,82,75
117202,299658.89,5043840.55,45.534462,-73.565825,1,4620033.00,Rachel / Messier,302,62,60,60
117204,299634.71,5043785.34,45.533965,-73.566134,1,4620033.00,Rachel / Parthenais,721,151,146,140
117216,299513.33,5038943.14,45.490392,-73.567636,1,4620078.00,Guy / Paxton,691,153,145,131
117231,299684.33,5044289.94,45.538506,-73.565504,1,4620029.00,Frontenac / Marie-Anne,1167,260,238,220
117241,299598.49,5039662.64,45.496867,-73.566554,1,4620077.00,Peel / Saint-Antoine,1014,268,188,186
117242,299581.40,5039683.32,45.497053,-73.566773,1,4620077.00,Saint-Antoine / Peel,312,76,59,59
117243,299551.69,5039671.23,45.496944,-73.567153,1,4620077.00,Peel / Saint-Antoine,898,156,187,185
117244,299579.80,5039648.43,45.496739,-73.566793,1,4620077.00,Saint-Antoine / Peel,37,37,0,0
117252,299713.63,5047860.24,45.570633,-73.565166,1,4620195.01,Rosemont / 39e Avenue,571,170,100,99
117264,299736.42,5047859.56,45.570627,-73.564874,1,4620195.01,Rosemont / des Marronniers,622,162,119,105
117272,299557.61,5037781.35,45.479938,-73.567057,1,4620079.00,du Centre / Ropery,1173,231,249,231
117274,299545.08,5037754.57,45.479697,-73.567217,1,4620079.00,du Centre / Ropery,1171,231,247,231
117293,299719.60,5045407.01,45.548558,-73.565064,1,4620031.00,Saint-Michel / du Mont-Royal,995,218,202,169
117302,299642.56,5041550.82,45.513858,-73.56601,1,4620144.00,Ontario / de l'Hôtel-de-Ville,434,96,88,84
117304,299643.69,5041493.14,45.513339,-73.565995,1,4620143.00,Ontario / de l'Hôtel-de-Ville,393,82,82,75
117323,299545.01,5037477.97,45.477208,-73.567215,1,4620078.00,Charlevoix / Mullins,398,78,92,76
117331,299693.79,5042381.70,45.521335,-73.565363,1,4620141.00,Amherst / Sherbrooke,167,60,28,26
117334,299685.41,5042362.04,45.521158,-73.56547,1,4620141.00,Sherbrooke / du Parc-La-Fontaine,58,12,10,12
117342,299683.82,5042604.97,45.523344,-73.565493,1,4620141.00,Sherbrooke / Beaudry,806,267,153,118
117351,299716.29,5043544.45,45.531798,-73.565087,1,4620032.00,De Lorimier / Gauthier,423,89,86,82
117362,299752.13,5045461.10,45.549045,-73.564648,1,4620031.00,du Mont-Royal / Euclide-Brien,635,156,128,114
117372,299727.79,5043943.29,45.535387,-73.564944,1,4620031.00,Rachel / Fullum,302,62,60,60
117374,299711.58,5043899.07,45.534989,-73.565151,1,4620031.00,Rachel / Fullum,298,62,60,58
117381,299807.68,5048345.70,45.575002,-73.563966,1,4620195.02,de l'Assomption / de Bellechasse,427,101,82,82
117383,299779.50,5048342.28,45.574971,-73.564327,1,4620195.02,de l'Assomption / de Bellechasse,438,104,84,84
117402,299776.62,5046112.65,45.554908,-73.564341,1,4620030.00,Saint-Joseph / Bourbonnière,513,175,82,86
117404,299784.79,5046079.97,45.554614,-73.564236,1,4620030.00,Saint-Joseph / Bourbonnière,480,134,84,88
117432,299699.57,5041798.48,45.516087,-73.565283,1,4620144.00,Ontario / Saint-Denis,434,96,88,84
117434,299705.40,5041762.03,45.515759,-73.565208,1,4620144.00,Ontario / Saint-Denis,393,82,82,75
117444,299728.91,5042728.51,45.524456,-73.564917,1,4620141.00,Sherbrooke / Panet,808,263,150,123
117451,299709.93,5041184.70,45.510564,-73.565144,1,4620143.00,Station Saint-Laurent / De Maisonneuve,827,204,209,138
117452,299665.99,5041151.06,45.510261,-73.565706,1,4620143.00,Station Saint-Laurent (De Maisonneuve / Clark),320,64,64,64
117461,299754.67,5045414.87,45.548629,-73.564615,1,4620031.00,Saint-Michel / du Mont-Royal,1042,219,218,171
117472,299735.80,5042844.64,45.525501,-73.56483,1,4620147.00,Sherbrooke / Plessis,898,293,181,128
117474,299746.16,5042806.96,45.525162,-73.564697,1,4620141.00,Sherbrooke / Plessis,808,263,150,123
117491,299893.60,5049931.38,45.589271,-73.562881,1,4620195.02,Langelier / Michel-Bouvier,881,221,178,152
117493,299862.23,5049921.62,45.589183,-73.563283,1,4620195.02,Langelier / Michel-Bouvier,841,207,173,143
117501,299717.62,5039584.97,45.496169,-73.565029,1,4620077.00,Peel / Saint-Jacques,519,165,90,88
117504,299690.02,5039571.55,45.496048,-73.565382,1,4620077.00,Saint-Jacques / Peel,303,75,57,57
117511,299756.53,5041904.90,45.517045,-73.564555,1,4620144.00,Berri / Gare d'autocars de Montréal,1578,380,339,281
117512,299740.53,5041924.03,45.517217,-73.56476,1,4620144.00,Ontario / Berri,434,96,88,84
117514,299737.29,5041883.25,45.51685,-73.564801,1,4620144.00,Ontario / Berri,393,82,82,75
117518,299772.29,5041874.11,45.516768,-73.564353,2,4620144.00,Berri / Ontario,503,165,86,84
117532,299839.30,5048061.74,45.572447,-73.563558,1,4620195.02,Rosemont / 42e Avenue,571,170,100,99
117534,299838.17,5048021.40,45.572084,-73.563572,1,4620195.02,Rosemont / 42e Avenue,622,162,119,105
117582,299897.72,5049413.06,45.584607,-73.562823,1,4620195.02,Beaubien / Albani,910,257,191,154
117584,299899.57,5049380.71,45.584316,-73.562799,1,4620195.02,Beaubien / Albani,959,288,200,157
117593,299651.82,5038831.34,45.489387,-73.565863,1,4620078.00,Guy / William,398,78,92,76
117596,299672.93,5038834.65,45.489417,-73.565593,1,4620078.00,Guy / William,388,78,88,74
117601,299805.61,5043005.06,45.526945,-73.563938,1,4620147.00,De Champlain / Sherbrooke,588,158,110,100
117602,299778.68,5043035.75,45.527221,-73.564283,1,4620147.00,Sherbrooke / De Champlain,898,293,181,128
117606,299738.86,5043050.90,45.527357,-73.564793,1,4620147.00,Émile-Duployé / Sherbrooke,588,158,110,100
117622,299777.71,5042014.24,45.518029,-73.564285,1,4620144.00,Ontario / Saint-Hubert,434,96,88,84
117624,299777.69,5041983.79,45.517755,-73.564285,1,4620144.00,Ontario / Saint-Hubert,393,82,82,75
117633,299785.00,5043120.10,45.52798,-73.564203,1,4620147.00,Papineau / Sherbrooke,599,166,110,99
117635,299823.06,5043148.85,45.528239,-73.563716,1,4620147.00,Sherbrooke / Papineau,808,263,150,123
117652,299851.19,5045623.94,45.550511,-73.563381,1,4620031.00,du Mont-Royal / Moïse-Picard,635,156,128,114
117663,299815.36,5043680.06,45.533019,-73.56382,1,4620033.00,Parthenais / Gauthier,423,89,86,82
117683,299823.51,5044105.91,45.536851,-73.56372,1,4620029.00,D'Iberville / Rachel,559,111,112,112
117684,299835.99,5044084.23,45.536656,-73.56356,1,4620029.00,Rachel / D'Iberville,298,62,60,58
117691,299712.92,5037360.59,45.476153,-73.565066,1,4620078.00,Charlevoix / Knox,388,78,88,74
117693,299689.63,5037364.94,45.476192,-73.565364,1,4620078.00,Charlevoix / Knox,398,78,92,76
117701,299933.28,5048279.59,45.574408,-73.562356,1,4620195.02,de l'Assomption / Rosemont,427,101,82,82
117702,299914.66,5048320.95,45.57478,-73.562595,1,4620195.02,Rosemont / de l'Assomption,571,170,100,99
117703,299894.57,5048286.18,45.574467,-73.562852,1,4620195.02,de l'Assomption / Rosemont,438,104,84,84
117704,299912.57,5048240.60,45.574057,-73.562621,1,4620195.02,Rosemont / de l'Assomption,622,162,119,105
117708,299985.22,5048225.76,45.573924,-73.56169,1,4620195.02,de l'Assomption / No 5780,438,104,84,84
117739,299825.82,5041406.76,45.512563,-73.563663,1,4620143.00,De Maisonneuve / No 205,320,64,64,64
117744,299844.37,5045593.83,45.55024,-73.563468,1,4620031.00,du Mont-Royal / Moïse-Picard,718,184,147,125
117752,299837.48,5043297.20,45.529574,-73.563533,1,4620147.00,Sherbrooke / Dorion,898,293,181,128
117754,299846.81,5043252.85,45.529175,-73.563413,1,4620147.00,Sherbrooke / Dorion,808,263,150,123
117761,299926.10,5046368.69,45.557213,-73.562429,1,4620030.00,Pie-IX / Saint-Joseph,1221,282,248,201
117763,299883.47,5046362.39,45.557156,-73.562975,1,4620030.00,Pie-IX / Saint-Joseph,1167,264,235,198
117774,299957.03,5049517.92,45.585551,-73.562064,1,4620195.02,Beaubien / de Carignan,959,288,200,157
117791,299928.60,5047575.57,45.568073,-73.562409,1,4620197.00,Viau / des Sorbiers,698,198,136,118
117793,299901.19,5047565.15,45.567979,-73.56276,1,4620197.00,Viau / des Sorbiers,666,184,132,112
117811,299827.62,5041105.48,45.509852,-73.563637,1,4620143.00,Saint-Laurent / Sainte-Catherine,827,204,209,138
117821,299897.59,5044163.08,45.537366,-73.562772,1,4620029.00,Frontenac / Rachel,494,96,104,98
117822,299882.69,5044180.54,45.537523,-73.562963,1,4620029.00,Rachel / Frontenac,635,156,128,114
117824,299875.79,5044147.76,45.537228,-73.563051,1,4620029.00,Rachel / Frontenac,710,176,147,125
117827,299858.60,5044140.78,45.537165,-73.563271,1,4620029.00,Rachel / Frontenac,302,62,60,60
117832,299763.36,5037959.43,45.481542,-73.564427,1,4620078.00,du Centre / Island,1173,231,249,231
117834,299751.62,5037933.32,45.481307,-73.564577,1,4620078.00,du Centre / Island,1171,231,247,231
117841,299895.61,5043423.73,45.530713,-73.56279,1,4620032.00,De Lorimier / Sherbrooke,423,89,86,82
117842,299874.47,5043463.75,45.531073,-73.563061,1,4620033.00,Sherbrooke / De Lorimier,898,293,181,128
117844,299876.52,5043383.74,45.530353,-73.563034,1,4620032.00,Sherbrooke / de Bordeaux,808,263,150,123
117852,299982.48,5049640.81,45.586657,-73.561739,1,4620195.02,Beaubien / De Repentigny,910,257,191,154
117862,299965.48,5048433.93,45.575797,-73.561945,1,4620195.02,Rosemont / Châtelain,571,170,100,99
117864,299970.60,5048400.25,45.575494,-73.561879,1,4620195.02,Rosemont / Châtelain,622,162,119,105
117871,299791.78,5038299.24,45.4846,-73.564067,1,4620078.00,Shearer / Saint-Patrick,388,78,88,74
117874,299765.50,5038288.48,45.484503,-73.564403,2,4620078.00,Saint-Patrick / Shearer,398,78,92,76
117891,299898.99,5042247.40,45.520128,-73.562735,1,4620142.00,Amherst / Ontario,167,60,28,26
117892,299884.47,5042269.75,45.520329,-73.562921,1,4620142.00,Ontario / Amherst,484,106,98,94
117893,299868.37,5042253.99,45.520187,-73.563127,1,4620142.00,Amherst / Ontario,159,60,26,24
117894,299882.41,5042233.75,45.520005,-73.562947,1,4620142.00,Ontario / Amherst,393,82,82,75
117912,299950.30,5045761.44,45.551749,-73.562113,1,4620031.00,du Mont-Royal / De Chambly,635,156,128,114
117922,299913.90,5043638.20,45.532643,-73.562558,1,4620033.00,Sherbrooke / Parthenais,898,293,181,128
117923,299901.00,5043622.87,45.532505,-73.562723,1,4620033.00,Parthenais / Sherbrooke,423,89,86,82
117924,299923.71,5043597.63,45.532278,-73.562432,1,4620033.00,Sherbrooke / Parthenais,808,263,150,123
117944,299943.01,5045730.56,45.551471,-73.562206,1,4620031.00,du Mont-Royal / De Chambly,710,176,147,125
117951,299816.92,5037278.16,45.475412,-73.563735,1,4620078.00,Charlevoix / de Coleraine,388,78,88,74
117953,299791.28,5037285.29,45.475476,-73.564063,1,4620078.00,Charlevoix / de Coleraine,398,78,92,76
117982,299945.40,5043776.53,45.533888,-73.562156,1,4620031.00,Sherbrooke / Fullum,898,293,181,128
117984,299953.72,5043728.96,45.53346,-73.562049,1,4620031.00,Sherbrooke / Fullum,808,263,150,123
117991,299899.42,5039500.48,45.49541,-73.562702,1,4620077.00,Peel / Notre-Dame,978,232,188,186
117993,299854.56,5039504.18,45.495443,-73.563276,1,4620077.00,Peel / Notre-Dame,898,156,187,185
118021,300098.98,5049842.76,45.588475,-73.560248,1,4620195.02,Langelier / Beaubien,881,221,178,152
118022,300075.12,5049861.89,45.588647,-73.560554,1,4620195.02,Beaubien / Langelier,910,257,191,154
118023,300058.01,5049841.24,45.588461,-73.560773,1,4620195.02,Langelier / Beaubien,841,207,173,143
118024,300083.20,5049822.66,45.588294,-73.56045,1,4620195.02,Beaubien / Langelier,959,288,200,157
118042,299961.51,5044310.95,45.538697,-73.561955,1,4620031.00,Rachel / Bercy,635,156,128,114
118054,300011.79,5044390.48,45.539413,-73.561312,1,4620031.00,Rachel / Montgomery,1460,427,287,236
118090,300059.49,5048597.33,45.577268,-73.560742,1,4620195.02,Rosemont / Pavillon Rosemont,622,162,119,105
118102,299962.49,5041623.47,45.514514,-73.561916,1,4620143.00,Station Berri-UQAM (De Maisonneuve / Saint-Denis),320,64,64,64
118112,299975.89,5042489.61,45.522308,-73.561753,1,4620144.00,Ontario / de la Visitation,484,106,98,94
118114,299977.43,5042462.72,45.522066,-73.561733,1,4620144.00,Ontario / de la Visitation,443,92,92,85
118123,299990.72,5044004.76,45.535942,-73.561578,1,4620029.00,D'Iberville / Sherbrooke,857,173,172,170
118124,300010.93,5043978.18,45.535703,-73.561319,1,4620029.00,Sherbrooke / D'Iberville,808,263,150,123
118127,299991.79,5043978.31,45.535704,-73.561564,1,4620029.00,Sherbrooke / D'Iberville,898,293,181,128
118133,299881.19,5038179.04,45.483519,-73.562922,1,4620078.00,Shearer / Richardson,398,78,92,76
118162,300054.61,5045041.79,45.545274,-73.56077,1,4620029.00,Rachel / Dézéry,643,164,128,114
118164,300051.38,5045000.67,45.544904,-73.560811,1,4620029.00,Rachel / Midway,718,184,147,125
118181,300054.19,5044067.28,45.536505,-73.560766,1,4620031.00,Frontenac / Sherbrooke,834,166,170,166
118182,300043.22,5044122.63,45.537003,-73.560907,1,4620031.00,Sherbrooke / Gascon,806,267,153,118
118185,300057.42,5044107.28,45.536865,-73.560725,1,4620031.00,Sherbrooke / Gascon,750,251,140,111
118204,300074.81,5045934.83,45.55331,-73.56052,1,4620031.00,du Mont-Royal / Bourbonnière,710,176,147,125
118207,300057.70,5045924.61,45.553218,-73.560739,1,4620031.00,du Mont-Royal / Bourbonnière,635,156,128,114
118211,300138.58,5048750.30,45.578645,-73.55973,1,4620195.02,Dickson / Rosemont,670,180,134,117
118212,300118.31,5048767.21,45.578797,-73.55999,1,4620195.02,Rosemont / Lacordaire,571,170,100,99
118213,300097.92,5048742.66,45.578576,-73.560251,1,4620195.02,Lacordaire / Rosemont,635,172,123,112
118214,300119.21,5048725.42,45.578421,-73.559978,1,4620195.02,Rosemont / Lacordaire,622,162,119,105
118241,300155.40,5048165.85,45.573386,-73.559509,1,4620195.02,de l'Assomption / des Sapins,427,101,82,82
118243,300107.71,5048166.99,45.573396,-73.56012,1,4620195.02,de l'Assomption / des Sapins,446,112,84,84
118264,300065.79,5044130.50,45.537074,-73.560618,1,4620031.00,Sherbrooke / Gascon,453,89,92,90
118268,300099.61,5044124.81,45.537023,-73.560185,1,4620031.00,Gascon / Sherbrooke,454,93,93,88
118298,300018.42,5039766.43,45.497804,-73.561182,1,4620077.00,de Nazareth / Saint-Maurice,515,168,93,82
118321,300044.12,5041711.53,45.515307,-73.560872,1,4620143.00,Station Berri-UQAM (Berri / De Maisonneuve),549,171,138,80
118322,300031.32,5041729.10,45.515465,-73.561036,1,4620143.00,Station Berri-UQAM (De Maisonneuve / Berri),320,64,64,64
118323,300011.07,5041713.00,45.51532,-73.561295,2,4620143.00,Station Berri-UQAM (Berri / de Maisonneuve),503,165,86,84
118332,300164.38,5050071.64,45.590535,-73.559412,1,4620195.02,Beaubien / François-Boivin,910,257,191,154
118334,300175.20,5050039.52,45.590246,-73.559273,1,4620195.02,Beaubien / François-Boivin,959,288,200,157
118342,299953.61,5038124.20,45.483026,-73.561995,1,4620078.00,du Centre / Shearer,775,153,157,155
118343,299931.80,5038120.44,45.482992,-73.562274,1,4620078.00,Shearer / du Centre,398,78,92,76
118344,299942.96,5038098.53,45.482795,-73.562131,1,4620078.00,du Centre / Shearer,441,87,90,88
118346,299927.21,5038143.11,45.483196,-73.562333,1,4620078.00,Shearer / Clarendon,388,78,88,74
118381,300064.99,5042138.48,45.519149,-73.560609,1,4620144.00,Amherst / Robin,167,60,28,26
118383,300041.79,5042139.28,45.519156,-73.560906,1,4620144.00,Amherst / Robin,159,60,26,24
118432,300080.83,5042727.24,45.524447,-73.560412,1,4620144.00,Ontario / Alexandre-DeSève,484,106,98,94
118434,300080.26,5042697.24,45.524177,-73.560419,1,4620144.00,Ontario / Alexandre-DeSève,443,92,92,85
118452,300113.02,5044310.17,45.538691,-73.560015,1,4620029.00,Sherbrooke / Hogan,1260,360,246,206
118454,300116.89,5044266.82,45.538301,-73.559965,1,4620031.00,Sherbrooke / Hogan,453,89,92,90
118461,300113.89,5043277.65,45.5294,-73.559994,1,4620032.00,De Lorimier / de Rouen,423,89,86,82
118482,300086.08,5041814.30,45.516232,-73.560336,1,4620144.00,Station Berri-UQAM (De Maisonneuve / St-Hubert),320,64,64,64
118491,300159.47,5045235.30,45.547016,-73.559429,1,4620029.00,Davidson / Rachel,1124,301,218,171
118502,299990.63,5037157.00,45.474323,-73.561512,1,4620072.00,Wellington / Charlevoix,1102,228,231,213
118503,299955.37,5037155.03,45.474305,-73.561963,1,4620072.00,Charlevoix / Wellington,398,78,92,76
118513,300105.02,5044363.41,45.53917,-73.560118,1,4620029.00,Montgomery / Sherbrooke,1556,518,293,229
118532,300118.31,5042809.78,45.52519,-73.559933,1,4620144.00,Ontario / De Champlain,484,106,98,94
118534,300116.33,5042776.78,45.524893,-73.559958,1,4620144.00,Ontario / De Champlain,443,92,92,85
118536,300073.87,5042828.04,45.525354,-73.560502,1,4620144.00,De Champlain / Ontario,588,158,110,100
118554,300130.23,5045180.42,45.546522,-73.559803,1,4620029.00,Rachel / Saint-Michel,718,184,147,125
118592,300070.80,5038225.35,45.483937,-73.560497,1,4620078.00,du Centre / de la Sucrerie,775,153,157,155
118603,300138.32,5043464.77,45.531084,-73.559683,1,4620033.00,Parthenais / de Rouen,423,89,86,82
118611,300222.12,5046233.99,45.556003,-73.558636,1,4620030.00,Pie-IX / du Mont-Royal,1221,282,248,201
118613,300185.89,5046224.91,45.555921,-73.5591,1,4620030.00,Pie-IX / du Mont-Royal,1167,264,235,198
118614,300197.82,5046204.56,45.555738,-73.558947,1,4620030.00,du Mont-Royal / Pie-IX,710,176,147,125
118622,300104.23,5041218.62,45.510872,-73.560098,1,4620143.00,René-Lévesque / de l'Hôtel-de-Ville,1503,317,302,290
118632,300228.20,5044615.36,45.541438,-73.558543,1,4620029.00,Sherbrooke / De Léry,454,93,93,88
118641,300288.68,5049751.60,45.587656,-73.557816,1,4620195.02,Langelier / Ernest-Lavigne,881,221,178,152
118643,300256.52,5049745.63,45.587602,-73.558228,1,4620195.02,Langelier / Ernest-Lavigne,841,207,173,143
118652,300282.63,5050348.72,45.593029,-73.557899,1,4620191.00,Beaubien / Pierre-Gadois,910,257,191,154
118654,300292.98,5050310.60,45.592686,-73.557766,1,4620191.00,Beaubien / Pierre-Gadois,959,288,200,157
118662,300159.77,5042901.55,45.526016,-73.559403,1,4620144.00,Ontario / Papineau,484,106,98,94
118663,300143.59,5042887.33,45.525888,-73.55961,1,4620144.00,Papineau / Ontario,599,166,110,99
118664,300180.56,5042912.31,45.526113,-73.559137,1,4620144.00,Ontario / Goulet,443,92,92,85
118673,300121.18,5041639.24,45.514657,-73.559885,2,4620143.00,Station Berri-UQAM (Berri / Sainte-Catherine),1395,283,276,274
118676,300114.56,5041664.25,45.514882,-73.55997,1,4620143.00,Station Berri-UQAM (Berri / Place Émilie-Gamelin),1086,202,263,207
118682,300262.43,5049070.05,45.581523,-73.558146,1,4620195.02,Rosemont / Duquesne,571,170,100,99
118685,300297.49,5049101.25,45.581804,-73.557697,1,4620195.02,Rosemont / Duquesne,622,162,119,105
118692,300151.39,5041917.04,45.517157,-73.559501,1,4620144.00,De Maisonneuve / Saint-André,320,64,64,64
118724,300223.39,5044551.13,45.54086,-73.558604,1,4620029.00,Sherbrooke / De Léry,453,89,92,90
118771,300240.06,5043954.90,45.535495,-73.558385,1,4620031.00,Frontenac / Hochelaga,1077,219,230,206
118774,300219.67,5043946.02,45.535415,-73.558646,1,4620029.00,Hochelaga / Frontenac,857,173,172,170
118804,300194.13,5041714.75,45.515337,-73.558952,1,4620143.00,Sainte-Catherine / Saint-Hubert,426,94,86,82
118811,300322.36,5048085.93,45.572668,-73.557369,1,4620195.02,de l'Assomption / des Saules,435,109,82,82
118818,300334.83,5048058.03,45.572417,-73.557209,1,4620195.02,de l'Assomption / des Saules,446,112,84,84
118828,300289.90,5043968.42,45.535617,-73.557747,1,4620031.00,du Havre / Hochelaga,1331,282,267,260
118844,300277.90,5045522.82,45.549604,-73.557915,1,4620029.00,Rachel / De Chambly,1003,226,202,169
118851,300350.32,5048649.35,45.577738,-73.557016,1,4620195.02,Lacordaire / Pierre-Bédard,670,180,134,117
118853,300317.77,5048644.26,45.577692,-73.557433,1,4620195.02,Lacordaire / Pierre-Bédard,635,172,123,112
118862,300238.68,5043021.29,45.527094,-73.558394,1,4620144.00,Ontario / Dorion,484,106,98,94
118864,300238.98,5043000.73,45.526909,-73.55839,1,4620144.00,Ontario / Dorion,443,92,92,85
118872,300115.92,5037406.95,45.476573,-73.559912,1,4620072.00,Wellington / de Liverpool,1102,228,231,213
118874,300116.28,5037376.95,45.476303,-73.559907,1,4620072.00,Wellington / du Parc-Marguerite-Bourgeoys,1112,228,235,215
118881,300239.83,5042024.66,45.518126,-73.55837,1,4620144.00,Amherst / De Maisonneuve,167,60,28,26
118882,300256.12,5042086.66,45.518684,-73.558162,1,4620144.00,De Maisonneuve / Wolfe,320,64,64,64
118883,300211.71,5042027.80,45.518154,-73.55873,1,4620144.00,Amherst / De Maisonneuve,159,60,26,24
118892,300275.46,5044739.79,45.542558,-73.557939,1,4620029.00,Sherbrooke / Moreau,454,93,93,88
118894,300284.26,5044710.89,45.542298,-73.557826,1,4620029.00,Sherbrooke / Moreau,453,89,92,90
118904,300272.92,5044031.44,45.536184,-73.557965,1,4620031.00,Hochelaga / Gascon,675,149,132,132
118907,300246.59,5044016.35,45.536048,-73.558302,1,4620031.00,Hochelaga / du Havre,302,62,60,60
118923,300255.81,5043385.12,45.530368,-73.558178,1,4620033.00,Parthenais / Larivière,423,89,86,82
118962,300246.83,5041441.44,45.512878,-73.558275,1,4620144.00,René-Lévesque / Saint-Denis,677,265,112,100
118964,300256.33,5041401.10,45.512515,-73.558153,1,4620143.00,René-Lévesque / Saint-Denis,481,161,82,78
118974,300260.30,5041817.06,45.516258,-73.558106,1,4620143.00,Sainte-Catherine / Saint-André,426,94,86,82
118982,300395.21,5049348.12,45.584026,-73.556447,1,4620195.02,Rosemont / de Carignan,571,170,100,99
118984,300397.92,5049311.00,45.583692,-73.556412,1,4620195.02,Rosemont / de Carignan,622,162,119,105
119022,300175.77,5037569.05,45.478032,-73.559148,1,4620072.00,Wellington / Fortune,1102,228,231,213
119024,300184.50,5037539.59,45.477767,-73.559036,1,4620072.00,Wellington / Fortune,1112,228,235,215
119032,300331.69,5044193.10,45.537639,-73.557214,1,4620029.00,Hochelaga / Hogan,678,152,132,132
119034,300334.32,5044158.87,45.537331,-73.55718,1,4620029.00,Hochelaga / Hogan,675,149,132,132
119041,300217.33,5037634.14,45.478618,-73.558617,1,4620072.00,Ash / Wellington,730,144,157,143
119051,300323.33,5042663.38,45.523874,-73.557307,1,4620144.00,De Champlain / La Fontaine,588,158,110,100
119062,300195.11,5037714.72,45.479343,-73.558902,1,4620072.00,Wellington / Charon,372,84,74,70
119064,300208.06,5037686.93,45.479093,-73.558736,1,4620072.00,Wellington / Charon,1112,228,235,215
119072,300240.70,5038062.75,45.482475,-73.558322,1,4620072.00,Wellington / de la Sucrerie,714,150,143,139
119081,300334.91,5043132.46,45.528095,-73.557163,1,4620150.00,De Lorimier / Ontario,423,89,86,82
119082,300321.88,5043149.36,45.528247,-73.55733,1,4620150.00,Ontario / De Lorimier,484,106,98,94
119084,300313.19,5043112.58,45.527916,-73.557441,1,4620144.00,Ontario / De Lorimier,443,92,92,85
119102,300251.66,5039163.93,45.492384,-73.558192,1,4620073.00,Wellington / Murray,815,173,164,158
119112,300365.20,5044981.66,45.544735,-73.556792,1,4620029.00,Sherbrooke / Saint-Germain,454,93,93,88
119114,300373.77,5044951.21,45.544461,-73.556682,1,4620029.00,Sherbrooke / Saint-Germain,453,89,92,90
119122,300214.92,5037868.07,45.480723,-73.55865,1,4620072.00,Wellington / Sainte-Madeleine,372,84,74,70
119128,300255.17,5037851.15,45.480571,-73.558135,1,4620072.00,Sainte-Madeleine / Wellington,730,144,157,143
119132,300322.60,5042185.97,45.519578,-73.557312,1,4620144.00,De Maisonneuve / Beaudry,320,64,64,64
119142,300313.71,5041545.41,45.513814,-73.55742,1,4620144.00,René-Lévesque / Berri,532,120,112,100
119143,300292.83,5041526.98,45.513648,-73.557687,2,4620144.00,Berri / René-Lévesque,424,86,86,84
119161,300261.41,5037936.16,45.481336,-73.558056,1,4620072.00,de la Congrégation / de Sébastopol,730,142,159,143
119164,300240.60,5037920.84,45.481198,-73.558322,1,4620072.00,Wellington / de la Congrégation,382,86,76,72
119174,300285.53,5039192.36,45.49264,-73.557759,1,4620073.00,Wellington / Young,823,173,166,160
119182,300275.68,5038327.44,45.484857,-73.557877,1,4620072.00,Wellington / De Condé,372,84,74,70
119203,300327.12,5041953.14,45.517483,-73.557252,1,4620143.00,Amherst / Sainte-Catherine,159,60,26,24
119204,300337.81,5041936.91,45.517337,-73.557115,1,4620143.00,Sainte-Catherine / Amherst,426,94,86,82
119232,300388.01,5044320.41,45.538785,-73.556494,1,4620029.00,Hochelaga / Wurtele,678,152,132,132
119252,300309.82,5039281.91,45.493446,-73.557449,1,4620073.00,Wellington / Peel,372,84,74,70
119253,300287.77,5039267.92,45.49332,-73.557731,1,4620073.00,Peel / Wellington,443,89,90,88
119256,300278.33,5039291.71,45.493534,-73.557852,1,4620073.00,Peel / Wellington,954,208,188,186
119261,300440.42,5045115.97,45.545944,-73.55583,1,4620029.00,Davidson / Sherbrooke,1042,219,218,171
119262,300419.97,5045131.21,45.546081,-73.556092,1,4620029.00,Sherbrooke / Davidson,454,93,93,88
119264,300425.02,5045090.64,45.545716,-73.556027,1,4620029.00,Sherbrooke / Davidson,453,89,92,90
